group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
small_gemv,gemv_4096_4096_f32,4096,,,3092522.0,ns,7
small_gemv,gemv_4096_4096_f32,4096,,,4152980.0,ns,14
small_gemv,gemv_4096_4096_f32,4096,,,5214189.0,ns,21
small_gemv,gemv_4096_4096_f32,4096,,,6324563.0,ns,28
small_gemv,gemv_4096_4096_f32,4096,,,7294437.0,ns,35
small_gemv,gemv_4096_4096_f32,4096,,,8373859.0,ns,42
small_gemv,gemv_4096_4096_f32,4096,,,9454408.0,ns,49
small_gemv,gemv_4096_4096_f32,4096,,,10499234.0,ns,56
small_gemv,gemv_4096_4096_f32,4096,,,11637705.0,ns,63
small_gemv,gemv_4096_4096_f32,4096,,,12681602.0,ns,70
small_gemv,gemv_4096_4096_f32,4096,,,13714469.0,ns,77
small_gemv,gemv_4096_4096_f32,4096,,,14741756.0,ns,84
small_gemv,gemv_4096_4096_f32,4096,,,15874810.0,ns,91
small_gemv,gemv_4096_4096_f32,4096,,,16917409.0,ns,98
small_gemv,gemv_4096_4096_f32,4096,,,17817400.0,ns,105
small_gemv,gemv_4096_4096_f32,4096,,,19008374.0,ns,112
small_gemv,gemv_4096_4096_f32,4096,,,19948328.0,ns,119
small_gemv,gemv_4096_4096_f32,4096,,,21024017.0,ns,126
small_gemv,gemv_4096_4096_f32,4096,,,22101790.0,ns,133
small_gemv,gemv_4096_4096_f32,4096,,,23162248.0,ns,140
small_gemv,gemv_4096_4096_f32,4096,,,24333936.0,ns,147
small_gemv,gemv_4096_4096_f32,4096,,,25352629.0,ns,154
small_gemv,gemv_4096_4096_f32,4096,,,26542663.0,ns,161
small_gemv,gemv_4096_4096_f32,4096,,,27741346.0,ns,168
small_gemv,gemv_4096_4096_f32,4096,,,28398220.0,ns,175
small_gemv,gemv_4096_4096_f32,4096,,,29651161.0,ns,182
small_gemv,gemv_4096_4096_f32,4096,,,30747066.0,ns,189
small_gemv,gemv_4096_4096_f32,4096,,,31639767.0,ns,196
small_gemv,gemv_4096_4096_f32,4096,,,32701545.0,ns,203
small_gemv,gemv_4096_4096_f32,4096,,,33849567.0,ns,210
small_gemv,gemv_4096_4096_f32,4096,,,34886545.0,ns,217
small_gemv,gemv_4096_4096_f32,4096,,,35835997.0,ns,224
small_gemv,gemv_4096_4096_f32,4096,,,37029138.0,ns,231
small_gemv,gemv_4096_4096_f32,4096,,,38030806.0,ns,238
small_gemv,gemv_4096_4096_f32,4096,,,39004117.0,ns,245
small_gemv,gemv_4096_4096_f32,4096,,,40150799.0,ns,252
small_gemv,gemv_4096_4096_f32,4096,,,41598916.0,ns,259
small_gemv,gemv_4096_4096_f32,4096,,,42194189.0,ns,266
small_gemv,gemv_4096_4096_f32,4096,,,43310178.0,ns,273
small_gemv,gemv_4096_4096_f32,4096,,,44523130.0,ns,280
small_gemv,gemv_4096_4096_f32,4096,,,45310935.0,ns,287
small_gemv,gemv_4096_4096_f32,4096,,,46644295.0,ns,294
small_gemv,gemv_4096_4096_f32,4096,,,47371678.0,ns,301
small_gemv,gemv_4096_4096_f32,4096,,,48510579.0,ns,308
small_gemv,gemv_4096_4096_f32,4096,,,49587032.0,ns,315
small_gemv,gemv_4096_4096_f32,4096,,,51206174.0,ns,322
small_gemv,gemv_4096_4096_f32,4096,,,52459763.0,ns,329
small_gemv,gemv_4096_4096_f32,4096,,,52912512.0,ns,336
small_gemv,gemv_4096_4096_f32,4096,,,53941219.0,ns,343
small_gemv,gemv_4096_4096_f32,4096,,,54866200.0,ns,350
small_gemv,gemv_4096_4096_f32,4096,,,56179276.0,ns,357
small_gemv,gemv_4096_4096_f32,4096,,,57260019.0,ns,364
small_gemv,gemv_4096_4096_f32,4096,,,58021205.0,ns,371
small_gemv,gemv_4096_4096_f32,4096,,,59012200.0,ns,378
small_gemv,gemv_4096_4096_f32,4096,,,60505845.0,ns,385
small_gemv,gemv_4096_4096_f32,4096,,,61376485.0,ns,392
small_gemv,gemv_4096_4096_f32,4096,,,62751513.0,ns,399
small_gemv,gemv_4096_4096_f32,4096,,,63512256.0,ns,406
small_gemv,gemv_4096_4096_f32,4096,,,64612344.0,ns,413
small_gemv,gemv_4096_4096_f32,4096,,,65353468.0,ns,420
small_gemv,gemv_4096_4096_f32,4096,,,66887587.0,ns,427
small_gemv,gemv_4096_4096_f32,4096,,,67443530.0,ns,434
small_gemv,gemv_4096_4096_f32,4096,,,69353229.0,ns,441
small_gemv,gemv_4096_4096_f32,4096,,,70310285.0,ns,448
small_gemv,gemv_4096_4096_f32,4096,,,70873719.0,ns,455
small_gemv,gemv_4096_4096_f32,4096,,,72013335.0,ns,462
small_gemv,gemv_4096_4096_f32,4096,,,72921502.0,ns,469
small_gemv,gemv_4096_4096_f32,4096,,,73951682.0,ns,476
small_gemv,gemv_4096_4096_f32,4096,,,75019173.0,ns,483
small_gemv,gemv_4096_4096_f32,4096,,,76810500.0,ns,490
small_gemv,gemv_4096_4096_f32,4096,,,77385184.0,ns,497
small_gemv,gemv_4096_4096_f32,4096,,,78459293.0,ns,504
small_gemv,gemv_4096_4096_f32,4096,,,79511365.0,ns,511
small_gemv,gemv_4096_4096_f32,4096,,,81174120.0,ns,518
small_gemv,gemv_4096_4096_f32,4096,,,81395538.0,ns,525
small_gemv,gemv_4096_4096_f32,4096,,,82611060.0,ns,532
small_gemv,gemv_4096_4096_f32,4096,,,83997572.0,ns,539
small_gemv,gemv_4096_4096_f32,4096,,,85062566.0,ns,546
small_gemv,gemv_4096_4096_f32,4096,,,85846857.0,ns,553
small_gemv,gemv_4096_4096_f32,4096,,,87448269.0,ns,560
small_gemv,gemv_4096_4096_f32,4096,,,87804137.0,ns,567
small_gemv,gemv_4096_4096_f32,4096,,,89621522.0,ns,574
small_gemv,gemv_4096_4096_f32,4096,,,89965203.0,ns,581
small_gemv,gemv_4096_4096_f32,4096,,,91126711.0,ns,588
small_gemv,gemv_4096_4096_f32,4096,,,91688960.0,ns,595
small_gemv,gemv_4096_4096_f32,4096,,,93395241.0,ns,602
small_gemv,gemv_4096_4096_f32,4096,,,94999566.0,ns,609
small_gemv,gemv_4096_4096_f32,4096,,,95827605.0,ns,616
small_gemv,gemv_4096_4096_f32,4096,,,96505273.0,ns,623
small_gemv,gemv_4096_4096_f32,4096,,,97337444.0,ns,630
small_gemv,gemv_4096_4096_f32,4096,,,98612991.0,ns,637
small_gemv,gemv_4096_4096_f32,4096,,,99250769.0,ns,644
small_gemv,gemv_4096_4096_f32,4096,,,100809778.0,ns,651
small_gemv,gemv_4096_4096_f32,4096,,,102449419.0,ns,658
small_gemv,gemv_4096_4096_f32,4096,,,103134046.0,ns,665
small_gemv,gemv_4096_4096_f32,4096,,,103690120.0,ns,672
small_gemv,gemv_4096_4096_f32,4096,,,104184191.0,ns,679
small_gemv,gemv_4096_4096_f32,4096,,,105892819.0,ns,686
small_gemv,gemv_4096_4096_f32,4096,,,106575340.0,ns,693
small_gemv,gemv_4096_4096_f32,4096,,,108739013.0,ns,700
