group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_normal,16_16_f64,16,,,1044054.0,ns,769
rng_normal,16_16_f64,16,,,1969759.0,ns,1538
rng_normal,16_16_f64,16,,,2955621.0,ns,2307
rng_normal,16_16_f64,16,,,3933697.0,ns,3076
rng_normal,16_16_f64,16,,,4920260.0,ns,3845
rng_normal,16_16_f64,16,,,5907121.0,ns,4614
rng_normal,16_16_f64,16,,,6877530.0,ns,5383
rng_normal,16_16_f64,16,,,7884673.0,ns,6152
rng_normal,16_16_f64,16,,,8853402.0,ns,6921
rng_normal,16_16_f64,16,,,9882786.0,ns,7690
rng_normal,16_16_f64,16,,,10840859.0,ns,8459
rng_normal,16_16_f64,16,,,11841589.0,ns,9228
rng_normal,16_16_f64,16,,,12827254.0,ns,9997
rng_normal,16_16_f64,16,,,13791942.0,ns,10766
rng_normal,16_16_f64,16,,,14768784.0,ns,11535
rng_normal,16_16_f64,16,,,15751790.0,ns,12304
rng_normal,16_16_f64,16,,,16745600.0,ns,13073
rng_normal,16_16_f64,16,,,17724275.0,ns,13842
rng_normal,16_16_f64,16,,,18707364.0,ns,14611
rng_normal,16_16_f64,16,,,19731130.0,ns,15380
rng_normal,16_16_f64,16,,,20690615.0,ns,16149
rng_normal,16_16_f64,16,,,21665805.0,ns,16918
rng_normal,16_16_f64,16,,,22671118.0,ns,17687
rng_normal,16_16_f64,16,,,23629635.0,ns,18456
rng_normal,16_16_f64,16,,,24626988.0,ns,19225
rng_normal,16_16_f64,16,,,25605347.0,ns,19994
rng_normal,16_16_f64,16,,,26600288.0,ns,20763
rng_normal,16_16_f64,16,,,27583888.0,ns,21532
rng_normal,16_16_f64,16,,,28559249.0,ns,22301
rng_normal,16_16_f64,16,,,29535490.0,ns,23070
rng_normal,16_16_f64,16,,,30538282.0,ns,23839
rng_normal,16_16_f64,16,,,31519979.0,ns,24608
rng_normal,16_16_f64,16,,,32497610.0,ns,25377
rng_normal,16_16_f64,16,,,33505355.0,ns,26146
rng_normal,16_16_f64,16,,,34519184.0,ns,26915
rng_normal,16_16_f64,16,,,35461039.0,ns,27684
rng_normal,16_16_f64,16,,,36452563.0,ns,28453
rng_normal,16_16_f64,16,,,37461034.0,ns,29222
rng_normal,16_16_f64,16,,,38427829.0,ns,29991
rng_normal,16_16_f64,16,,,39413664.0,ns,30760
rng_normal,16_16_f64,16,,,40379236.0,ns,31529
rng_normal,16_16_f64,16,,,41390081.0,ns,32298
rng_normal,16_16_f64,16,,,42335063.0,ns,33067
rng_normal,16_16_f64,16,,,43422799.0,ns,33836
rng_normal,16_16_f64,16,,,44422249.0,ns,34605
rng_normal,16_16_f64,16,,,45328415.0,ns,35374
rng_normal,16_16_f64,16,,,46303446.0,ns,36143
rng_normal,16_16_f64,16,,,47303470.0,ns,36912
rng_normal,16_16_f64,16,,,48310827.0,ns,37681
rng_normal,16_16_f64,16,,,49247157.0,ns,38450
rng_normal,16_16_f64,16,,,50243089.0,ns,39219
rng_normal,16_16_f64,16,,,51225240.0,ns,39988
rng_normal,16_16_f64,16,,,52214510.0,ns,40757
rng_normal,16_16_f64,16,,,53205355.0,ns,41526
rng_normal,16_16_f64,16,,,54183329.0,ns,42295
rng_normal,16_16_f64,16,,,55167813.0,ns,43064
rng_normal,16_16_f64,16,,,56166560.0,ns,43833
rng_normal,16_16_f64,16,,,57153639.0,ns,44602
rng_normal,16_16_f64,16,,,58138609.0,ns,45371
rng_normal,16_16_f64,16,,,59116771.0,ns,46140
rng_normal,16_16_f64,16,,,60093241.0,ns,46909
rng_normal,16_16_f64,16,,,61098320.0,ns,47678
rng_normal,16_16_f64,16,,,62104195.0,ns,48447
rng_normal,16_16_f64,16,,,63177465.0,ns,49216
rng_normal,16_16_f64,16,,,64061873.0,ns,49985
rng_normal,16_16_f64,16,,,64990527.0,ns,50754
rng_normal,16_16_f64,16,,,66013883.0,ns,51523
rng_normal,16_16_f64,16,,,66990057.0,ns,52292
rng_normal,16_16_f64,16,,,67962937.0,ns,53061
rng_normal,16_16_f64,16,,,69028216.0,ns,53830
rng_normal,16_16_f64,16,,,70075406.0,ns,54599
rng_normal,16_16_f64,16,,,71016618.0,ns,55368
rng_normal,16_16_f64,16,,,71941787.0,ns,56137
rng_normal,16_16_f64,16,,,72932955.0,ns,56906
rng_normal,16_16_f64,16,,,73865937.0,ns,57675
rng_normal,16_16_f64,16,,,74893271.0,ns,58444
rng_normal,16_16_f64,16,,,75854343.0,ns,59213
rng_normal,16_16_f64,16,,,76989931.0,ns,59982
rng_normal,16_16_f64,16,,,77804849.0,ns,60751
rng_normal,16_16_f64,16,,,78817289.0,ns,61520
rng_normal,16_16_f64,16,,,81256055.0,ns,62289
rng_normal,16_16_f64,16,,,82610551.0,ns,63058
rng_normal,16_16_f64,16,,,83614859.0,ns,63827
rng_normal,16_16_f64,16,,,84629144.0,ns,64596
rng_normal,16_16_f64,16,,,85587601.0,ns,65365
rng_normal,16_16_f64,16,,,86640439.0,ns,66134
rng_normal,16_16_f64,16,,,87642105.0,ns,66903
rng_normal,16_16_f64,16,,,88640022.0,ns,67672
rng_normal,16_16_f64,16,,,89689262.0,ns,68441
rng_normal,16_16_f64,16,,,90690885.0,ns,69210
rng_normal,16_16_f64,16,,,91663180.0,ns,69979
rng_normal,16_16_f64,16,,,92702499.0,ns,70748
rng_normal,16_16_f64,16,,,93691226.0,ns,71517
rng_normal,16_16_f64,16,,,94724212.0,ns,72286
rng_normal,16_16_f64,16,,,95701759.0,ns,73055
rng_normal,16_16_f64,16,,,96723291.0,ns,73824
rng_normal,16_16_f64,16,,,97735931.0,ns,74593
rng_normal,16_16_f64,16,,,98737747.0,ns,75362
rng_normal,16_16_f64,16,,,99757466.0,ns,76131
rng_normal,16_16_f64,16,,,100760414.0,ns,76900
