group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_uniform,512_512_f32,512,,,1065862.0,ns,3
rng_uniform,512_512_f32,512,,,2021192.0,ns,6
rng_uniform,512_512_f32,512,,,3029372.0,ns,9
rng_uniform,512_512_f32,512,,,4040632.0,ns,12
rng_uniform,512_512_f32,512,,,5051952.0,ns,15
rng_uniform,512_512_f32,512,,,6062263.0,ns,18
rng_uniform,512_512_f32,512,,,7071340.0,ns,21
rng_uniform,512_512_f32,512,,,8080680.0,ns,24
rng_uniform,512_512_f32,512,,,9090387.0,ns,27
rng_uniform,512_512_f32,512,,,10101417.0,ns,30
rng_uniform,512_512_f32,512,,,11136654.0,ns,33
rng_uniform,512_512_f32,512,,,12116278.0,ns,36
rng_uniform,512_512_f32,512,,,13124993.0,ns,39
rng_uniform,512_512_f32,512,,,14134921.0,ns,42
rng_uniform,512_512_f32,512,,,15145269.0,ns,45
rng_uniform,512_512_f32,512,,,16154695.0,ns,48
rng_uniform,512_512_f32,512,,,17165464.0,ns,51
rng_uniform,512_512_f32,512,,,18173048.0,ns,54
rng_uniform,512_512_f32,512,,,19184292.0,ns,57
rng_uniform,512_512_f32,512,,,20230047.0,ns,60
rng_uniform,512_512_f32,512,,,21179408.0,ns,63
rng_uniform,512_512_f32,512,,,22195469.0,ns,66
rng_uniform,512_512_f32,512,,,23199454.0,ns,69
rng_uniform,512_512_f32,512,,,24255562.0,ns,72
rng_uniform,512_512_f32,512,,,25241544.0,ns,75
rng_uniform,512_512_f32,512,,,26252067.0,ns,78
rng_uniform,512_512_f32,512,,,27290319.0,ns,81
rng_uniform,512_512_f32,512,,,28283241.0,ns,84
rng_uniform,512_512_f32,512,,,29295225.0,ns,87
rng_uniform,512_512_f32,512,,,30303041.0,ns,90
rng_uniform,512_512_f32,512,,,31314081.0,ns,93
rng_uniform,512_512_f32,512,,,32351405.0,ns,96
rng_uniform,512_512_f32,512,,,33467237.0,ns,99
rng_uniform,512_512_f32,512,,,34498673.0,ns,102
rng_uniform,512_512_f32,512,,,35354773.0,ns,105
rng_uniform,512_512_f32,512,,,36364887.0,ns,108
rng_uniform,512_512_f32,512,,,37374164.0,ns,111
rng_uniform,512_512_f32,512,,,38386463.0,ns,114
rng_uniform,512_512_f32,512,,,39394141.0,ns,117
rng_uniform,512_512_f32,512,,,40403846.0,ns,120
rng_uniform,512_512_f32,512,,,41473477.0,ns,123
rng_uniform,512_512_f32,512,,,42426279.0,ns,126
rng_uniform,512_512_f32,512,,,43435884.0,ns,129
rng_uniform,512_512_f32,512,,,44467734.0,ns,132
rng_uniform,512_512_f32,512,,,45434685.0,ns,135
rng_uniform,512_512_f32,512,,,46445675.0,ns,138
rng_uniform,512_512_f32,512,,,47454622.0,ns,141
rng_uniform,512_512_f32,512,,,48464459.0,ns,144
rng_uniform,512_512_f32,512,,,49473589.0,ns,147
rng_uniform,512_512_f32,512,,,50484546.0,ns,150
rng_uniform,512_512_f32,512,,,51493860.0,ns,153
rng_uniform,512_512_f32,512,,,52502741.0,ns,156
rng_uniform,512_512_f32,512,,,53513839.0,ns,159
rng_uniform,512_512_f32,512,,,54552348.0,ns,162
rng_uniform,512_512_f32,512,,,55559122.0,ns,165
rng_uniform,512_512_f32,512,,,56681160.0,ns,168
rng_uniform,512_512_f32,512,,,57497764.0,ns,171
rng_uniform,512_512_f32,512,,,58543114.0,ns,174
rng_uniform,512_512_f32,512,,,59597345.0,ns,177
rng_uniform,512_512_f32,512,,,60612415.0,ns,180
rng_uniform,512_512_f32,512,,,61529422.0,ns,183
rng_uniform,512_512_f32,512,,,62537983.0,ns,186
rng_uniform,512_512_f32,512,,,63603704.0,ns,189
rng_uniform,512_512_f32,512,,,64618780.0,ns,192
rng_uniform,512_512_f32,512,,,65630379.0,ns,195
rng_uniform,512_512_f32,512,,,66636719.0,ns,198
rng_uniform,512_512_f32,512,,,67649100.0,ns,201
rng_uniform,512_512_f32,512,,,68657617.0,ns,204
rng_uniform,512_512_f32,512,,,69726372.0,ns,207
rng_uniform,512_512_f32,512,,,70725233.0,ns,210
rng_uniform,512_512_f32,512,,,71686813.0,ns,213
rng_uniform,512_512_f32,512,,,72806223.0,ns,216
rng_uniform,512_512_f32,512,,,73642885.0,ns,219
rng_uniform,512_512_f32,512,,,74652593.0,ns,222
rng_uniform,512_512_f32,512,,,75684656.0,ns,225
rng_uniform,512_512_f32,512,,,76736270.0,ns,228
rng_uniform,512_512_f32,512,,,77785498.0,ns,231
rng_uniform,512_512_f32,512,,,78792069.0,ns,234
rng_uniform,512_512_f32,512,,,79799849.0,ns,237
rng_uniform,512_512_f32,512,,,80809697.0,ns,240
rng_uniform,512_512_f32,512,,,81819572.0,ns,243
rng_uniform,512_512_f32,512,,,82832364.0,ns,246
rng_uniform,512_512_f32,512,,,83865128.0,ns,249
rng_uniform,512_512_f32,512,,,84850553.0,ns,252
rng_uniform,512_512_f32,512,,,86014647.0,ns,255
rng_uniform,512_512_f32,512,,,86869895.0,ns,258
rng_uniform,512_512_f32,512,,,87799381.0,ns,261
rng_uniform,512_512_f32,512,,,88770964.0,ns,264
rng_uniform,512_512_f32,512,,,89855728.0,ns,267
rng_uniform,512_512_f32,512,,,90870989.0,ns,270
rng_uniform,512_512_f32,512,,,91938097.0,ns,273
rng_uniform,512_512_f32,512,,,92888590.0,ns,276
rng_uniform,512_512_f32,512,,,93944511.0,ns,279
rng_uniform,512_512_f32,512,,,94976570.0,ns,282
rng_uniform,512_512_f32,512,,,96114522.0,ns,285
rng_uniform,512_512_f32,512,,,97131721.0,ns,288
rng_uniform,512_512_f32,512,,,97982485.0,ns,291
rng_uniform,512_512_f32,512,,,99050858.0,ns,294
rng_uniform,512_512_f32,512,,,100007220.0,ns,297
rng_uniform,512_512_f32,512,,,100875435.0,ns,300
