group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_normal,32_32_f32,32,,,1027447.0,ns,194
rng_normal,32_32_f32,32,,,1991601.0,ns,388
rng_normal,32_32_f32,32,,,2981541.0,ns,582
rng_normal,32_32_f32,32,,,3983933.0,ns,776
rng_normal,32_32_f32,32,,,4968900.0,ns,970
rng_normal,32_32_f32,32,,,5970899.0,ns,1164
rng_normal,32_32_f32,32,,,6966186.0,ns,1358
rng_normal,32_32_f32,32,,,7963073.0,ns,1552
rng_normal,32_32_f32,32,,,8961070.0,ns,1746
rng_normal,32_32_f32,32,,,9953282.0,ns,1940
rng_normal,32_32_f32,32,,,10952288.0,ns,2134
rng_normal,32_32_f32,32,,,11929406.0,ns,2328
rng_normal,32_32_f32,32,,,12934894.0,ns,2522
rng_normal,32_32_f32,32,,,13938007.0,ns,2716
rng_normal,32_32_f32,32,,,14949616.0,ns,2910
rng_normal,32_32_f32,32,,,15901616.0,ns,3104
rng_normal,32_32_f32,32,,,16909250.0,ns,3298
rng_normal,32_32_f32,32,,,17908997.0,ns,3492
rng_normal,32_32_f32,32,,,18904737.0,ns,3686
rng_normal,32_32_f32,32,,,19903094.0,ns,3880
rng_normal,32_32_f32,32,,,20909580.0,ns,4074
rng_normal,32_32_f32,32,,,21876660.0,ns,4268
rng_normal,32_32_f32,32,,,22912933.0,ns,4462
rng_normal,32_32_f32,32,,,23886032.0,ns,4656
rng_normal,32_32_f32,32,,,24871053.0,ns,4850
rng_normal,32_32_f32,32,,,25849390.0,ns,5044
rng_normal,32_32_f32,32,,,26853611.0,ns,5238
rng_normal,32_32_f32,32,,,27858042.0,ns,5432
rng_normal,32_32_f32,32,,,28850535.0,ns,5626
rng_normal,32_32_f32,32,,,29845703.0,ns,5820
rng_normal,32_32_f32,32,,,30833729.0,ns,6014
rng_normal,32_32_f32,32,,,31832051.0,ns,6208
rng_normal,32_32_f32,32,,,32813008.0,ns,6402
rng_normal,32_32_f32,32,,,33811755.0,ns,6596
rng_normal,32_32_f32,32,,,34801764.0,ns,6790
rng_normal,32_32_f32,32,,,35816059.0,ns,6984
rng_normal,32_32_f32,32,,,36787980.0,ns,7178
rng_normal,32_32_f32,32,,,37810064.0,ns,7372
rng_normal,32_32_f32,32,,,38823828.0,ns,7566
rng_normal,32_32_f32,32,,,39843354.0,ns,7760
rng_normal,32_32_f32,32,,,40814943.0,ns,7954
rng_normal,32_32_f32,32,,,41797779.0,ns,8148
rng_normal,32_32_f32,32,,,42774912.0,ns,8342
rng_normal,32_32_f32,32,,,43763467.0,ns,8536
rng_normal,32_32_f32,32,,,44785860.0,ns,8730
rng_normal,32_32_f32,32,,,45765947.0,ns,8924
rng_normal,32_32_f32,32,,,46749177.0,ns,9118
rng_normal,32_32_f32,32,,,47770216.0,ns,9312
rng_normal,32_32_f32,32,,,48723397.0,ns,9506
rng_normal,32_32_f32,32,,,49701517.0,ns,9700
rng_normal,32_32_f32,32,,,50769646.0,ns,9894
rng_normal,32_32_f32,32,,,51729200.0,ns,10088
rng_normal,32_32_f32,32,,,52696656.0,ns,10282
rng_normal,32_32_f32,32,,,53723046.0,ns,10476
rng_normal,32_32_f32,32,,,54687730.0,ns,10670
rng_normal,32_32_f32,32,,,55721611.0,ns,10864
rng_normal,32_32_f32,32,,,56714690.0,ns,11058
rng_normal,32_32_f32,32,,,57701312.0,ns,11252
rng_normal,32_32_f32,32,,,58670988.0,ns,11446
rng_normal,32_32_f32,32,,,59718254.0,ns,11640
rng_normal,32_32_f32,32,,,60779524.0,ns,11834
rng_normal,32_32_f32,32,,,61661592.0,ns,12028
rng_normal,32_32_f32,32,,,62701314.0,ns,12222
rng_normal,32_32_f32,32,,,63646393.0,ns,12416
rng_normal,32_32_f32,32,,,64690695.0,ns,12610
rng_normal,32_32_f32,32,,,65625934.0,ns,12804
rng_normal,32_32_f32,32,,,66612973.0,ns,12998
rng_normal,32_32_f32,32,,,67651040.0,ns,13192
rng_normal,32_32_f32,32,,,68603668.0,ns,13386
rng_normal,32_32_f32,32,,,69586138.0,ns,13580
rng_normal,32_32_f32,32,,,70615131.0,ns,13774
rng_normal,32_32_f32,32,,,71606751.0,ns,13968
rng_normal,32_32_f32,32,,,72617516.0,ns,14162
rng_normal,32_32_f32,32,,,73580116.0,ns,14356
rng_normal,32_32_f32,32,,,74626843.0,ns,14550
rng_normal,32_32_f32,32,,,75693710.0,ns,14744
rng_normal,32_32_f32,32,,,76599182.0,ns,14938
rng_normal,32_32_f32,32,,,77774938.0,ns,15132
rng_normal,32_32_f32,32,,,78643309.0,ns,15326
rng_normal,32_32_f32,32,,,79571892.0,ns,15520
rng_normal,32_32_f32,32,,,80575167.0,ns,15714
rng_normal,32_32_f32,32,,,81574202.0,ns,15908
rng_normal,32_32_f32,32,,,82531389.0,ns,16102
rng_normal,32_32_f32,32,,,83545160.0,ns,16296
rng_normal,32_32_f32,32,,,84541557.0,ns,16490
rng_normal,32_32_f32,32,,,85530876.0,ns,16684
rng_normal,32_32_f32,32,,,86554412.0,ns,16878
rng_normal,32_32_f32,32,,,87634157.0,ns,17072
rng_normal,32_32_f32,32,,,88523588.0,ns,17266
rng_normal,32_32_f32,32,,,89564256.0,ns,17460
