group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,2048_2048_f32,2048,,,1245976.0,ns,3
gemv,2048_2048_f32,2048,,,2324278.0,ns,6
gemv,2048_2048_f32,2048,,,3400860.0,ns,9
gemv,2048_2048_f32,2048,,,4470624.0,ns,12
gemv,2048_2048_f32,2048,,,5540654.0,ns,15
gemv,2048_2048_f32,2048,,,6555748.0,ns,18
gemv,2048_2048_f32,2048,,,7644633.0,ns,21
gemv,2048_2048_f32,2048,,,8685453.0,ns,24
gemv,2048_2048_f32,2048,,,9768018.0,ns,27
gemv,2048_2048_f32,2048,,,10778528.0,ns,30
gemv,2048_2048_f32,2048,,,11822723.0,ns,33
gemv,2048_2048_f32,2048,,,12867007.0,ns,36
gemv,2048_2048_f32,2048,,,13877805.0,ns,39
gemv,2048_2048_f32,2048,,,14916093.0,ns,42
gemv,2048_2048_f32,2048,,,15986989.0,ns,45
gemv,2048_2048_f32,2048,,,17006942.0,ns,48
gemv,2048_2048_f32,2048,,,18142828.0,ns,51
gemv,2048_2048_f32,2048,,,19107532.0,ns,54
gemv,2048_2048_f32,2048,,,20123452.0,ns,57
gemv,2048_2048_f32,2048,,,21151430.0,ns,60
gemv,2048_2048_f32,2048,,,22198370.0,ns,63
gemv,2048_2048_f32,2048,,,23261592.0,ns,66
gemv,2048_2048_f32,2048,,,24338268.0,ns,69
gemv,2048_2048_f32,2048,,,25304521.0,ns,72
gemv,2048_2048_f32,2048,,,26351061.0,ns,75
gemv,2048_2048_f32,2048,,,27376004.0,ns,78
gemv,2048_2048_f32,2048,,,28451813.0,ns,81
gemv,2048_2048_f32,2048,,,29455159.0,ns,84
gemv,2048_2048_f32,2048,,,30491813.0,ns,87
gemv,2048_2048_f32,2048,,,31543107.0,ns,90
gemv,2048_2048_f32,2048,,,32604554.0,ns,93
gemv,2048_2048_f32,2048,,,33592007.0,ns,96
gemv,2048_2048_f32,2048,,,34646585.0,ns,99
gemv,2048_2048_f32,2048,,,35739231.0,ns,102
gemv,2048_2048_f32,2048,,,36714727.0,ns,105
gemv,2048_2048_f32,2048,,,37721943.0,ns,108
gemv,2048_2048_f32,2048,,,38774802.0,ns,111
gemv,2048_2048_f32,2048,,,39851455.0,ns,114
gemv,2048_2048_f32,2048,,,40836077.0,ns,117
gemv,2048_2048_f32,2048,,,41947348.0,ns,120
