group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,M128_K4096_f32,0,,,987296.0,ns,91
gemv,M128_K4096_f32,0,,,2012282.0,ns,182
gemv,M128_K4096_f32,0,,,3021464.0,ns,273
gemv,M128_K4096_f32,0,,,3981623.0,ns,364
gemv,M128_K4096_f32,0,,,4948483.0,ns,455
gemv,M128_K4096_f32,0,,,5929282.0,ns,546
gemv,M128_K4096_f32,0,,,6931953.0,ns,637
gemv,M128_K4096_f32,0,,,7922897.0,ns,728
gemv,M128_K4096_f32,0,,,8928892.0,ns,819
gemv,M128_K4096_f32,0,,,9917058.0,ns,910
gemv,M128_K4096_f32,0,,,10893979.0,ns,1001
gemv,M128_K4096_f32,0,,,11902899.0,ns,1092
gemv,M128_K4096_f32,0,,,12966700.0,ns,1183
gemv,M128_K4096_f32,0,,,13928935.0,ns,1274
gemv,M128_K4096_f32,0,,,14912051.0,ns,1365
gemv,M128_K4096_f32,0,,,15871712.0,ns,1456
gemv,M128_K4096_f32,0,,,16898592.0,ns,1547
gemv,M128_K4096_f32,0,,,17822249.0,ns,1638
gemv,M128_K4096_f32,0,,,18771560.0,ns,1729
gemv,M128_K4096_f32,0,,,19904049.0,ns,1820
gemv,M128_K4096_f32,0,,,20853379.0,ns,1911
gemv,M128_K4096_f32,0,,,21878541.0,ns,2002
gemv,M128_K4096_f32,0,,,22851848.0,ns,2093
gemv,M128_K4096_f32,0,,,23837888.0,ns,2184
gemv,M128_K4096_f32,0,,,24825623.0,ns,2275
gemv,M128_K4096_f32,0,,,25849150.0,ns,2366
gemv,M128_K4096_f32,0,,,26832208.0,ns,2457
gemv,M128_K4096_f32,0,,,27947808.0,ns,2548
gemv,M128_K4096_f32,0,,,28752373.0,ns,2639
gemv,M128_K4096_f32,0,,,29794682.0,ns,2730
gemv,M128_K4096_f32,0,,,30857353.0,ns,2821
gemv,M128_K4096_f32,0,,,31778248.0,ns,2912
gemv,M128_K4096_f32,0,,,32778996.0,ns,3003
gemv,M128_K4096_f32,0,,,33676234.0,ns,3094
gemv,M128_K4096_f32,0,,,34738287.0,ns,3185
gemv,M128_K4096_f32,0,,,35784834.0,ns,3276
gemv,M128_K4096_f32,0,,,36656220.0,ns,3367
gemv,M128_K4096_f32,0,,,37692835.0,ns,3458
gemv,M128_K4096_f32,0,,,38800464.0,ns,3549
gemv,M128_K4096_f32,0,,,39659982.0,ns,3640
gemv,M128_K4096_f32,0,,,40714392.0,ns,3731
gemv,M128_K4096_f32,0,,,41747615.0,ns,3822
gemv,M128_K4096_f32,0,,,42640178.0,ns,3913
gemv,M128_K4096_f32,0,,,43740538.0,ns,4004
gemv,M128_K4096_f32,0,,,44669747.0,ns,4095
gemv,M128_K4096_f32,0,,,45697903.0,ns,4186
gemv,M128_K4096_f32,0,,,46674320.0,ns,4277
gemv,M128_K4096_f32,0,,,47599482.0,ns,4368
gemv,M128_K4096_f32,0,,,48582494.0,ns,4459
gemv,M128_K4096_f32,0,,,49572913.0,ns,4550
gemv,M128_K4096_f32,0,,,50593473.0,ns,4641
gemv,M128_K4096_f32,0,,,51622415.0,ns,4732
gemv,M128_K4096_f32,0,,,52798963.0,ns,4823
gemv,M128_K4096_f32,0,,,53570658.0,ns,4914
gemv,M128_K4096_f32,0,,,54593711.0,ns,5005
gemv,M128_K4096_f32,0,,,55554336.0,ns,5096
gemv,M128_K4096_f32,0,,,56643427.0,ns,5187
gemv,M128_K4096_f32,0,,,57528472.0,ns,5278
gemv,M128_K4096_f32,0,,,58664668.0,ns,5369
gemv,M128_K4096_f32,0,,,59663902.0,ns,5460
gemv,M128_K4096_f32,0,,,60660905.0,ns,5551
gemv,M128_K4096_f32,0,,,61628435.0,ns,5642
gemv,M128_K4096_f32,0,,,62519766.0,ns,5733
gemv,M128_K4096_f32,0,,,63585250.0,ns,5824
gemv,M128_K4096_f32,0,,,64590607.0,ns,5915
gemv,M128_K4096_f32,0,,,65701574.0,ns,6006
gemv,M128_K4096_f32,0,,,66556081.0,ns,6097
gemv,M128_K4096_f32,0,,,67622287.0,ns,6188
gemv,M128_K4096_f32,0,,,68631263.0,ns,6279
gemv,M128_K4096_f32,0,,,69519535.0,ns,6370
gemv,M128_K4096_f32,0,,,72935988.0,ns,6461
gemv,M128_K4096_f32,0,,,79342242.0,ns,6552
gemv,M128_K4096_f32,0,,,79460704.0,ns,6643
gemv,M128_K4096_f32,0,,,80735498.0,ns,6734
gemv,M128_K4096_f32,0,,,81734588.0,ns,6825
gemv,M128_K4096_f32,0,,,83009753.0,ns,6916
gemv,M128_K4096_f32,0,,,83742554.0,ns,7007
gemv,M128_K4096_f32,0,,,84990505.0,ns,7098
gemv,M128_K4096_f32,0,,,86049802.0,ns,7189
gemv,M128_K4096_f32,0,,,87188999.0,ns,7280
gemv,M128_K4096_f32,0,,,88166728.0,ns,7371
gemv,M128_K4096_f32,0,,,89395228.0,ns,7462
gemv,M128_K4096_f32,0,,,90387228.0,ns,7553
gemv,M128_K4096_f32,0,,,91486685.0,ns,7644
gemv,M128_K4096_f32,0,,,92660959.0,ns,7735
gemv,M128_K4096_f32,0,,,93618593.0,ns,7826
gemv,M128_K4096_f32,0,,,94930539.0,ns,7917
gemv,M128_K4096_f32,0,,,95670771.0,ns,8008
gemv,M128_K4096_f32,0,,,96837744.0,ns,8099
gemv,M128_K4096_f32,0,,,98038881.0,ns,8190
gemv,M128_K4096_f32,0,,,99043714.0,ns,8281
gemv,M128_K4096_f32,0,,,100154185.0,ns,8372
gemv,M128_K4096_f32,0,,,101268341.0,ns,8463
gemv,M128_K4096_f32,0,,,102558774.0,ns,8554
gemv,M128_K4096_f32,0,,,103395534.0,ns,8645
gemv,M128_K4096_f32,0,,,104660883.0,ns,8736
gemv,M128_K4096_f32,0,,,105657934.0,ns,8827
gemv,M128_K4096_f32,0,,,106718539.0,ns,8918
gemv,M128_K4096_f32,0,,,107708805.0,ns,9009
gemv,M128_K4096_f32,0,,,108812421.0,ns,9100
