group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,M128_K32_f32,0,,,1046846.0,ns,3140
gemv,M128_K32_f32,0,,,2058425.0,ns,6280
gemv,M128_K32_f32,0,,,3076609.0,ns,9420
gemv,M128_K32_f32,0,,,4106132.0,ns,12560
gemv,M128_K32_f32,0,,,5136686.0,ns,15700
gemv,M128_K32_f32,0,,,6157803.0,ns,18840
gemv,M128_K32_f32,0,,,7190411.0,ns,21980
gemv,M128_K32_f32,0,,,8213136.0,ns,25120
gemv,M128_K32_f32,0,,,9242314.0,ns,28260
gemv,M128_K32_f32,0,,,10267251.0,ns,31400
gemv,M128_K32_f32,0,,,11303878.0,ns,34540
gemv,M128_K32_f32,0,,,12320875.0,ns,37680
gemv,M128_K32_f32,0,,,13360751.0,ns,40820
gemv,M128_K32_f32,0,,,14371906.0,ns,43960
gemv,M128_K32_f32,0,,,15450529.0,ns,47100
gemv,M128_K32_f32,0,,,16442318.0,ns,50240
gemv,M128_K32_f32,0,,,17497424.0,ns,53380
gemv,M128_K32_f32,0,,,18481599.0,ns,56520
gemv,M128_K32_f32,0,,,19543465.0,ns,59660
gemv,M128_K32_f32,0,,,20573895.0,ns,62800
gemv,M128_K32_f32,0,,,21575346.0,ns,65940
gemv,M128_K32_f32,0,,,22596103.0,ns,69080
gemv,M128_K32_f32,0,,,23308816.0,ns,72220
gemv,M128_K32_f32,0,,,24320372.0,ns,75360
gemv,M128_K32_f32,0,,,25335904.0,ns,78500
gemv,M128_K32_f32,0,,,26340386.0,ns,81640
gemv,M128_K32_f32,0,,,27377052.0,ns,84780
gemv,M128_K32_f32,0,,,28364564.0,ns,87920
gemv,M128_K32_f32,0,,,29352502.0,ns,91060
gemv,M128_K32_f32,0,,,30446951.0,ns,94200
gemv,M128_K32_f32,0,,,31389703.0,ns,97340
gemv,M128_K32_f32,0,,,32403126.0,ns,100480
gemv,M128_K32_f32,0,,,33444331.0,ns,103620
gemv,M128_K32_f32,0,,,34455582.0,ns,106760
gemv,M128_K32_f32,0,,,35405530.0,ns,109900
gemv,M128_K32_f32,0,,,36369783.0,ns,113040
gemv,M128_K32_f32,0,,,37486477.0,ns,116180
gemv,M128_K32_f32,0,,,38438769.0,ns,119320
gemv,M128_K32_f32,0,,,39468569.0,ns,122460
gemv,M128_K32_f32,0,,,41013833.0,ns,125600
gemv,M128_K32_f32,0,,,42190469.0,ns,128740
gemv,M128_K32_f32,0,,,43182195.0,ns,131880
gemv,M128_K32_f32,0,,,44202239.0,ns,135020
gemv,M128_K32_f32,0,,,45263114.0,ns,138160
gemv,M128_K32_f32,0,,,46302591.0,ns,141300
gemv,M128_K32_f32,0,,,47302460.0,ns,144440
gemv,M128_K32_f32,0,,,48363949.0,ns,147580
gemv,M128_K32_f32,0,,,49362526.0,ns,150720
gemv,M128_K32_f32,0,,,47873631.0,ns,153860
gemv,M128_K32_f32,0,,,46232276.0,ns,157000
gemv,M128_K32_f32,0,,,47054852.0,ns,160140
gemv,M128_K32_f32,0,,,47956631.0,ns,163280
gemv,M128_K32_f32,0,,,48940660.0,ns,166420
gemv,M128_K32_f32,0,,,50117394.0,ns,169560
gemv,M128_K32_f32,0,,,51558066.0,ns,172700
gemv,M128_K32_f32,0,,,51904282.0,ns,175840
gemv,M128_K32_f32,0,,,52531276.0,ns,178980
gemv,M128_K32_f32,0,,,53467205.0,ns,182120
gemv,M128_K32_f32,0,,,54477546.0,ns,185260
gemv,M128_K32_f32,0,,,55367898.0,ns,188400
gemv,M128_K32_f32,0,,,56847158.0,ns,191540
gemv,M128_K32_f32,0,,,58054053.0,ns,194680
gemv,M128_K32_f32,0,,,59030642.0,ns,197820
gemv,M128_K32_f32,0,,,59993681.0,ns,200960
gemv,M128_K32_f32,0,,,60872715.0,ns,204100
gemv,M128_K32_f32,0,,,61780136.0,ns,207240
gemv,M128_K32_f32,0,,,63086852.0,ns,210380
gemv,M128_K32_f32,0,,,70006553.0,ns,213520
gemv,M128_K32_f32,0,,,70940659.0,ns,216660
gemv,M128_K32_f32,0,,,72015967.0,ns,219800
gemv,M128_K32_f32,0,,,72982884.0,ns,222940
gemv,M128_K32_f32,0,,,74105261.0,ns,226080
gemv,M128_K32_f32,0,,,75136895.0,ns,229220
gemv,M128_K32_f32,0,,,76098707.0,ns,232360
gemv,M128_K32_f32,0,,,77106087.0,ns,235500
gemv,M128_K32_f32,0,,,77761209.0,ns,238640
gemv,M128_K32_f32,0,,,78004527.0,ns,241780
gemv,M128_K32_f32,0,,,79025922.0,ns,244920
gemv,M128_K32_f32,0,,,80004517.0,ns,248060
gemv,M128_K32_f32,0,,,80987567.0,ns,251200
gemv,M128_K32_f32,0,,,78260053.0,ns,254340
gemv,M128_K32_f32,0,,,78594097.0,ns,257480
gemv,M128_K32_f32,0,,,79567010.0,ns,260620
gemv,M128_K32_f32,0,,,80462256.0,ns,263760
gemv,M128_K32_f32,0,,,81428572.0,ns,266900
gemv,M128_K32_f32,0,,,82414994.0,ns,270040
gemv,M128_K32_f32,0,,,83395393.0,ns,273180
gemv,M128_K32_f32,0,,,84385844.0,ns,276320
gemv,M128_K32_f32,0,,,84528718.0,ns,279460
gemv,M128_K32_f32,0,,,84939069.0,ns,282600
gemv,M128_K32_f32,0,,,85796658.0,ns,285740
gemv,M128_K32_f32,0,,,86848892.0,ns,288880
gemv,M128_K32_f32,0,,,93475497.0,ns,292020
gemv,M128_K32_f32,0,,,96629563.0,ns,295160
gemv,M128_K32_f32,0,,,97622607.0,ns,298300
gemv,M128_K32_f32,0,,,98682608.0,ns,301440
gemv,M128_K32_f32,0,,,99743923.0,ns,304580
gemv,M128_K32_f32,0,,,100789358.0,ns,307720
gemv,M128_K32_f32,0,,,101770148.0,ns,310860
gemv,M128_K32_f32,0,,,102685491.0,ns,314000
