group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,4096_4096_f32,4096,,,3090076.0,ns,7
gemv,4096_4096_f32,4096,,,4156686.0,ns,14
gemv,4096_4096_f32,4096,,,5204799.0,ns,21
gemv,4096_4096_f32,4096,,,6301787.0,ns,28
gemv,4096_4096_f32,4096,,,7299439.0,ns,35
gemv,4096_4096_f32,4096,,,8365169.0,ns,42
gemv,4096_4096_f32,4096,,,9414735.0,ns,49
gemv,4096_4096_f32,4096,,,10457335.0,ns,56
gemv,4096_4096_f32,4096,,,11533844.0,ns,63
gemv,4096_4096_f32,4096,,,12553144.0,ns,70
gemv,4096_4096_f32,4096,,,13637207.0,ns,77
gemv,4096_4096_f32,4096,,,14674024.0,ns,84
gemv,4096_4096_f32,4096,,,15720284.0,ns,91
gemv,4096_4096_f32,4096,,,16786507.0,ns,98
gemv,4096_4096_f32,4096,,,17861654.0,ns,105
gemv,4096_4096_f32,4096,,,18892273.0,ns,112
gemv,4096_4096_f32,4096,,,19953756.0,ns,119
gemv,4096_4096_f32,4096,,,20994286.0,ns,126
gemv,4096_4096_f32,4096,,,22052843.0,ns,133
gemv,4096_4096_f32,4096,,,23110353.0,ns,140
gemv,4096_4096_f32,4096,,,24174842.0,ns,147
gemv,4096_4096_f32,4096,,,25236712.0,ns,154
gemv,4096_4096_f32,4096,,,26250792.0,ns,161
gemv,4096_4096_f32,4096,,,27320243.0,ns,168
gemv,4096_4096_f32,4096,,,28338834.0,ns,175
gemv,4096_4096_f32,4096,,,29431494.0,ns,182
gemv,4096_4096_f32,4096,,,30499663.0,ns,189
gemv,4096_4096_f32,4096,,,31547309.0,ns,196
gemv,4096_4096_f32,4096,,,32565345.0,ns,203
gemv,4096_4096_f32,4096,,,33603867.0,ns,210
gemv,4096_4096_f32,4096,,,34682642.0,ns,217
gemv,4096_4096_f32,4096,,,35764183.0,ns,224
gemv,4096_4096_f32,4096,,,36774378.0,ns,231
gemv,4096_4096_f32,4096,,,37863192.0,ns,238
gemv,4096_4096_f32,4096,,,38905334.0,ns,245
gemv,4096_4096_f32,4096,,,40105628.0,ns,252
gemv,4096_4096_f32,4096,,,41036785.0,ns,259
gemv,4096_4096_f32,4096,,,42095323.0,ns,266
gemv,4096_4096_f32,4096,,,43111123.0,ns,273
gemv,4096_4096_f32,4096,,,44194313.0,ns,280
gemv,4096_4096_f32,4096,,,45264730.0,ns,287
gemv,4096_4096_f32,4096,,,46337683.0,ns,294
gemv,4096_4096_f32,4096,,,47290502.0,ns,301
gemv,4096_4096_f32,4096,,,48364407.0,ns,308
gemv,4096_4096_f32,4096,,,49469399.0,ns,315
gemv,4096_4096_f32,4096,,,50515843.0,ns,322
gemv,4096_4096_f32,4096,,,51483132.0,ns,329
gemv,4096_4096_f32,4096,,,52636058.0,ns,336
gemv,4096_4096_f32,4096,,,53657295.0,ns,343
gemv,4096_4096_f32,4096,,,54762049.0,ns,350
gemv,4096_4096_f32,4096,,,55717688.0,ns,357
gemv,4096_4096_f32,4096,,,56870809.0,ns,364
gemv,4096_4096_f32,4096,,,57797118.0,ns,371
gemv,4096_4096_f32,4096,,,58877852.0,ns,378
gemv,4096_4096_f32,4096,,,59934070.0,ns,385
gemv,4096_4096_f32,4096,,,60955484.0,ns,392
gemv,4096_4096_f32,4096,,,62118807.0,ns,399
gemv,4096_4096_f32,4096,,,63195123.0,ns,406
gemv,4096_4096_f32,4096,,,64289397.0,ns,413
gemv,4096_4096_f32,4096,,,65254728.0,ns,420
gemv,4096_4096_f32,4096,,,66255952.0,ns,427
gemv,4096_4096_f32,4096,,,67304016.0,ns,434
gemv,4096_4096_f32,4096,,,68523942.0,ns,441
gemv,4096_4096_f32,4096,,,69415234.0,ns,448
gemv,4096_4096_f32,4096,,,70552879.0,ns,455
gemv,4096_4096_f32,4096,,,71508442.0,ns,462
gemv,4096_4096_f32,4096,,,72628867.0,ns,469
gemv,4096_4096_f32,4096,,,73848548.0,ns,476
gemv,4096_4096_f32,4096,,,74685302.0,ns,483
gemv,4096_4096_f32,4096,,,75707931.0,ns,490
gemv,4096_4096_f32,4096,,,76849162.0,ns,497
gemv,4096_4096_f32,4096,,,77842098.0,ns,504
gemv,4096_4096_f32,4096,,,79367407.0,ns,511
gemv,4096_4096_f32,4096,,,80086299.0,ns,518
gemv,4096_4096_f32,4096,,,81261313.0,ns,525
gemv,4096_4096_f32,4096,,,82222173.0,ns,532
gemv,4096_4096_f32,4096,,,83234942.0,ns,539
gemv,4096_4096_f32,4096,,,84263818.0,ns,546
gemv,4096_4096_f32,4096,,,85228746.0,ns,553
gemv,4096_4096_f32,4096,,,86199515.0,ns,560
gemv,4096_4096_f32,4096,,,87387713.0,ns,567
gemv,4096_4096_f32,4096,,,88314993.0,ns,574
gemv,4096_4096_f32,4096,,,89583774.0,ns,581
gemv,4096_4096_f32,4096,,,90591666.0,ns,588
gemv,4096_4096_f32,4096,,,91651282.0,ns,595
gemv,4096_4096_f32,4096,,,92629482.0,ns,602
gemv,4096_4096_f32,4096,,,93794145.0,ns,609
gemv,4096_4096_f32,4096,,,94752298.0,ns,616
gemv,4096_4096_f32,4096,,,95977848.0,ns,623
gemv,4096_4096_f32,4096,,,96904038.0,ns,630
gemv,4096_4096_f32,4096,,,98113608.0,ns,637
gemv,4096_4096_f32,4096,,,98918135.0,ns,644
gemv,4096_4096_f32,4096,,,99933944.0,ns,651
gemv,4096_4096_f32,4096,,,100957547.0,ns,658
gemv,4096_4096_f32,4096,,,102007814.0,ns,665
gemv,4096_4096_f32,4096,,,103087701.0,ns,672
gemv,4096_4096_f32,4096,,,104053221.0,ns,679
gemv,4096_4096_f32,4096,,,105290134.0,ns,686
gemv,4096_4096_f32,4096,,,106207892.0,ns,693
gemv,4096_4096_f32,4096,,,107298006.0,ns,700
