group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
small_gemv,gemv_512_512_f32,512,,,1012153.0,ns,154
small_gemv,gemv_512_512_f32,512,,,2012840.0,ns,308
small_gemv,gemv_512_512_f32,512,,,2965530.0,ns,462
small_gemv,gemv_512_512_f32,512,,,3981860.0,ns,616
small_gemv,gemv_512_512_f32,512,,,4932582.0,ns,770
small_gemv,gemv_512_512_f32,512,,,6024391.0,ns,924
small_gemv,gemv_512_512_f32,512,,,6897616.0,ns,1078
small_gemv,gemv_512_512_f32,512,,,7990271.0,ns,1232
small_gemv,gemv_512_512_f32,512,,,8944062.0,ns,1386
small_gemv,gemv_512_512_f32,512,,,9902559.0,ns,1540
small_gemv,gemv_512_512_f32,512,,,10985862.0,ns,1694
small_gemv,gemv_512_512_f32,512,,,11925912.0,ns,1848
small_gemv,gemv_512_512_f32,512,,,12898725.0,ns,2002
small_gemv,gemv_512_512_f32,512,,,13944445.0,ns,2156
small_gemv,gemv_512_512_f32,512,,,14969382.0,ns,2310
small_gemv,gemv_512_512_f32,512,,,15815728.0,ns,2464
small_gemv,gemv_512_512_f32,512,,,16808201.0,ns,2618
small_gemv,gemv_512_512_f32,512,,,17867668.0,ns,2772
small_gemv,gemv_512_512_f32,512,,,18885581.0,ns,2926
small_gemv,gemv_512_512_f32,512,,,19893665.0,ns,3080
small_gemv,gemv_512_512_f32,512,,,20802213.0,ns,3234
small_gemv,gemv_512_512_f32,512,,,21747616.0,ns,3388
small_gemv,gemv_512_512_f32,512,,,22866575.0,ns,3542
small_gemv,gemv_512_512_f32,512,,,23882936.0,ns,3696
small_gemv,gemv_512_512_f32,512,,,24798679.0,ns,3850
small_gemv,gemv_512_512_f32,512,,,25789949.0,ns,4004
small_gemv,gemv_512_512_f32,512,,,26855387.0,ns,4158
small_gemv,gemv_512_512_f32,512,,,27672282.0,ns,4312
small_gemv,gemv_512_512_f32,512,,,28804974.0,ns,4466
small_gemv,gemv_512_512_f32,512,,,29822840.0,ns,4620
small_gemv,gemv_512_512_f32,512,,,30860511.0,ns,4774
small_gemv,gemv_512_512_f32,512,,,31744803.0,ns,4928
small_gemv,gemv_512_512_f32,512,,,32591058.0,ns,5082
small_gemv,gemv_512_512_f32,512,,,33711029.0,ns,5236
small_gemv,gemv_512_512_f32,512,,,34711760.0,ns,5390
small_gemv,gemv_512_512_f32,512,,,35767877.0,ns,5544
small_gemv,gemv_512_512_f32,512,,,36920880.0,ns,5698
small_gemv,gemv_512_512_f32,512,,,37722281.0,ns,5852
small_gemv,gemv_512_512_f32,512,,,38724128.0,ns,6006
small_gemv,gemv_512_512_f32,512,,,39662158.0,ns,6160
small_gemv,gemv_512_512_f32,512,,,40578335.0,ns,6314
small_gemv,gemv_512_512_f32,512,,,41693805.0,ns,6468
small_gemv,gemv_512_512_f32,512,,,42602496.0,ns,6622
small_gemv,gemv_512_512_f32,512,,,43708872.0,ns,6776
small_gemv,gemv_512_512_f32,512,,,44623953.0,ns,6930
small_gemv,gemv_512_512_f32,512,,,45686319.0,ns,7084
small_gemv,gemv_512_512_f32,512,,,46508896.0,ns,7238
small_gemv,gemv_512_512_f32,512,,,47667687.0,ns,7392
small_gemv,gemv_512_512_f32,512,,,48520910.0,ns,7546
small_gemv,gemv_512_512_f32,512,,,49509865.0,ns,7700
small_gemv,gemv_512_512_f32,512,,,50637618.0,ns,7854
small_gemv,gemv_512_512_f32,512,,,51693020.0,ns,8008
small_gemv,gemv_512_512_f32,512,,,52598080.0,ns,8162
small_gemv,gemv_512_512_f32,512,,,54016038.0,ns,8316
small_gemv,gemv_512_512_f32,512,,,54682115.0,ns,8470
small_gemv,gemv_512_512_f32,512,,,55679554.0,ns,8624
small_gemv,gemv_512_512_f32,512,,,56633545.0,ns,8778
small_gemv,gemv_512_512_f32,512,,,57556344.0,ns,8932
small_gemv,gemv_512_512_f32,512,,,58443711.0,ns,9086
small_gemv,gemv_512_512_f32,512,,,59308536.0,ns,9240
small_gemv,gemv_512_512_f32,512,,,60364309.0,ns,9394
small_gemv,gemv_512_512_f32,512,,,61376213.0,ns,9548
small_gemv,gemv_512_512_f32,512,,,62385155.0,ns,9702
small_gemv,gemv_512_512_f32,512,,,63608936.0,ns,9856
small_gemv,gemv_512_512_f32,512,,,64465267.0,ns,10010
small_gemv,gemv_512_512_f32,512,,,65377362.0,ns,10164
small_gemv,gemv_512_512_f32,512,,,66404387.0,ns,10318
small_gemv,gemv_512_512_f32,512,,,67414099.0,ns,10472
small_gemv,gemv_512_512_f32,512,,,68465088.0,ns,10626
small_gemv,gemv_512_512_f32,512,,,69467732.0,ns,10780
small_gemv,gemv_512_512_f32,512,,,70199876.0,ns,10934
small_gemv,gemv_512_512_f32,512,,,71295560.0,ns,11088
small_gemv,gemv_512_512_f32,512,,,72480942.0,ns,11242
small_gemv,gemv_512_512_f32,512,,,73360119.0,ns,11396
small_gemv,gemv_512_512_f32,512,,,74368193.0,ns,11550
small_gemv,gemv_512_512_f32,512,,,75292906.0,ns,11704
small_gemv,gemv_512_512_f32,512,,,76494416.0,ns,11858
small_gemv,gemv_512_512_f32,512,,,77368306.0,ns,12012
small_gemv,gemv_512_512_f32,512,,,78414914.0,ns,12166
small_gemv,gemv_512_512_f32,512,,,79378202.0,ns,12320
small_gemv,gemv_512_512_f32,512,,,80098556.0,ns,12474
small_gemv,gemv_512_512_f32,512,,,81291766.0,ns,12628
small_gemv,gemv_512_512_f32,512,,,82356377.0,ns,12782
small_gemv,gemv_512_512_f32,512,,,83297948.0,ns,12936
small_gemv,gemv_512_512_f32,512,,,84237577.0,ns,13090
small_gemv,gemv_512_512_f32,512,,,85013569.0,ns,13244
small_gemv,gemv_512_512_f32,512,,,86274689.0,ns,13398
small_gemv,gemv_512_512_f32,512,,,87333955.0,ns,13552
small_gemv,gemv_512_512_f32,512,,,88072258.0,ns,13706
small_gemv,gemv_512_512_f32,512,,,89347416.0,ns,13860
small_gemv,gemv_512_512_f32,512,,,90174143.0,ns,14014
small_gemv,gemv_512_512_f32,512,,,91257077.0,ns,14168
small_gemv,gemv_512_512_f32,512,,,92325454.0,ns,14322
small_gemv,gemv_512_512_f32,512,,,93410944.0,ns,14476
small_gemv,gemv_512_512_f32,512,,,94162134.0,ns,14630
small_gemv,gemv_512_512_f32,512,,,95371343.0,ns,14784
small_gemv,gemv_512_512_f32,512,,,96173098.0,ns,14938
small_gemv,gemv_512_512_f32,512,,,96891139.0,ns,15092
small_gemv,gemv_512_512_f32,512,,,98166205.0,ns,15246
small_gemv,gemv_512_512_f32,512,,,99119736.0,ns,15400
