group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,1024_1024_f32,1024,,,1021172.0,ns,51
gemv,1024_1024_f32,1024,,,2003490.0,ns,102
gemv,1024_1024_f32,1024,,,3017578.0,ns,153
gemv,1024_1024_f32,1024,,,4038285.0,ns,204
gemv,1024_1024_f32,1024,,,5025151.0,ns,255
gemv,1024_1024_f32,1024,,,6015420.0,ns,306
gemv,1024_1024_f32,1024,,,6980988.0,ns,357
gemv,1024_1024_f32,1024,,,7971594.0,ns,408
gemv,1024_1024_f32,1024,,,9016384.0,ns,459
gemv,1024_1024_f32,1024,,,9997328.0,ns,510
gemv,1024_1024_f32,1024,,,11000069.0,ns,561
gemv,1024_1024_f32,1024,,,11964860.0,ns,612
gemv,1024_1024_f32,1024,,,12904477.0,ns,663
gemv,1024_1024_f32,1024,,,13926543.0,ns,714
gemv,1024_1024_f32,1024,,,14992161.0,ns,765
gemv,1024_1024_f32,1024,,,15914603.0,ns,816
gemv,1024_1024_f32,1024,,,16925860.0,ns,867
gemv,1024_1024_f32,1024,,,17974599.0,ns,918
gemv,1024_1024_f32,1024,,,19052378.0,ns,969
gemv,1024_1024_f32,1024,,,19935980.0,ns,1020
gemv,1024_1024_f32,1024,,,20950285.0,ns,1071
gemv,1024_1024_f32,1024,,,21935613.0,ns,1122
gemv,1024_1024_f32,1024,,,22999095.0,ns,1173
gemv,1024_1024_f32,1024,,,23879590.0,ns,1224
gemv,1024_1024_f32,1024,,,24952831.0,ns,1275
gemv,1024_1024_f32,1024,,,25923850.0,ns,1326
gemv,1024_1024_f32,1024,,,26871923.0,ns,1377
gemv,1024_1024_f32,1024,,,27968961.0,ns,1428
gemv,1024_1024_f32,1024,,,28884039.0,ns,1479
gemv,1024_1024_f32,1024,,,29862166.0,ns,1530
gemv,1024_1024_f32,1024,,,30864958.0,ns,1581
gemv,1024_1024_f32,1024,,,31891757.0,ns,1632
gemv,1024_1024_f32,1024,,,32882179.0,ns,1683
gemv,1024_1024_f32,1024,,,33944145.0,ns,1734
gemv,1024_1024_f32,1024,,,34880587.0,ns,1785
gemv,1024_1024_f32,1024,,,35842239.0,ns,1836
gemv,1024_1024_f32,1024,,,36870056.0,ns,1887
gemv,1024_1024_f32,1024,,,37862772.0,ns,1938
gemv,1024_1024_f32,1024,,,38832693.0,ns,1989
gemv,1024_1024_f32,1024,,,39916583.0,ns,2040
gemv,1024_1024_f32,1024,,,40824998.0,ns,2091
gemv,1024_1024_f32,1024,,,41796141.0,ns,2142
gemv,1024_1024_f32,1024,,,42830587.0,ns,2193
gemv,1024_1024_f32,1024,,,43821265.0,ns,2244
gemv,1024_1024_f32,1024,,,44781680.0,ns,2295
gemv,1024_1024_f32,1024,,,45871414.0,ns,2346
gemv,1024_1024_f32,1024,,,46688648.0,ns,2397
gemv,1024_1024_f32,1024,,,47773913.0,ns,2448
gemv,1024_1024_f32,1024,,,48829081.0,ns,2499
gemv,1024_1024_f32,1024,,,49816756.0,ns,2550
gemv,1024_1024_f32,1024,,,50796212.0,ns,2601
gemv,1024_1024_f32,1024,,,51861736.0,ns,2652
gemv,1024_1024_f32,1024,,,52733554.0,ns,2703
gemv,1024_1024_f32,1024,,,53779416.0,ns,2754
gemv,1024_1024_f32,1024,,,54775343.0,ns,2805
gemv,1024_1024_f32,1024,,,55848005.0,ns,2856
gemv,1024_1024_f32,1024,,,56666410.0,ns,2907
gemv,1024_1024_f32,1024,,,57736072.0,ns,2958
gemv,1024_1024_f32,1024,,,58701243.0,ns,3009
gemv,1024_1024_f32,1024,,,59693784.0,ns,3060
gemv,1024_1024_f32,1024,,,60816957.0,ns,3111
gemv,1024_1024_f32,1024,,,61698029.0,ns,3162
gemv,1024_1024_f32,1024,,,62808800.0,ns,3213
gemv,1024_1024_f32,1024,,,63677257.0,ns,3264
gemv,1024_1024_f32,1024,,,64733467.0,ns,3315
gemv,1024_1024_f32,1024,,,65632974.0,ns,3366
gemv,1024_1024_f32,1024,,,66813780.0,ns,3417
gemv,1024_1024_f32,1024,,,67721702.0,ns,3468
