group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_uniform,128_128_f32,128,,,1049028.0,ns,47
rng_uniform,128_128_f32,128,,,1990075.0,ns,94
rng_uniform,128_128_f32,128,,,2981892.0,ns,141
rng_uniform,128_128_f32,128,,,3977266.0,ns,188
rng_uniform,128_128_f32,128,,,4972546.0,ns,235
rng_uniform,128_128_f32,128,,,5965956.0,ns,282
rng_uniform,128_128_f32,128,,,6961243.0,ns,329
rng_uniform,128_128_f32,128,,,7954641.0,ns,376
rng_uniform,128_128_f32,128,,,8949718.0,ns,423
rng_uniform,128_128_f32,128,,,9967008.0,ns,470
rng_uniform,128_128_f32,128,,,10924841.0,ns,517
rng_uniform,128_128_f32,128,,,11919732.0,ns,564
rng_uniform,128_128_f32,128,,,12911895.0,ns,611
rng_uniform,128_128_f32,128,,,13903609.0,ns,658
rng_uniform,128_128_f32,128,,,14898539.0,ns,705
rng_uniform,128_128_f32,128,,,15891124.0,ns,752
rng_uniform,128_128_f32,128,,,16883878.0,ns,799
rng_uniform,128_128_f32,128,,,17878838.0,ns,846
rng_uniform,128_128_f32,128,,,18899381.0,ns,893
rng_uniform,128_128_f32,128,,,20076680.0,ns,940
rng_uniform,128_128_f32,128,,,20887230.0,ns,987
rng_uniform,128_128_f32,128,,,21877997.0,ns,1034
rng_uniform,128_128_f32,128,,,22874556.0,ns,1081
rng_uniform,128_128_f32,128,,,23895369.0,ns,1128
rng_uniform,128_128_f32,128,,,24865259.0,ns,1175
rng_uniform,128_128_f32,128,,,25858821.0,ns,1222
rng_uniform,128_128_f32,128,,,26880566.0,ns,1269
rng_uniform,128_128_f32,128,,,27817505.0,ns,1316
rng_uniform,128_128_f32,128,,,28809390.0,ns,1363
rng_uniform,128_128_f32,128,,,29805838.0,ns,1410
rng_uniform,128_128_f32,128,,,30794692.0,ns,1457
rng_uniform,128_128_f32,128,,,31787126.0,ns,1504
rng_uniform,128_128_f32,128,,,32773818.0,ns,1551
rng_uniform,128_128_f32,128,,,33854484.0,ns,1598
rng_uniform,128_128_f32,128,,,34797979.0,ns,1645
rng_uniform,128_128_f32,128,,,35791457.0,ns,1692
rng_uniform,128_128_f32,128,,,36783001.0,ns,1739
rng_uniform,128_128_f32,128,,,37777016.0,ns,1786
rng_uniform,128_128_f32,128,,,38800112.0,ns,1833
rng_uniform,128_128_f32,128,,,39768847.0,ns,1880
rng_uniform,128_128_f32,128,,,40765250.0,ns,1927
rng_uniform,128_128_f32,128,,,42071308.0,ns,1974
rng_uniform,128_128_f32,128,,,43749631.0,ns,2021
rng_uniform,128_128_f32,128,,,44701968.0,ns,2068
rng_uniform,128_128_f32,128,,,45719725.0,ns,2115
rng_uniform,128_128_f32,128,,,46740039.0,ns,2162
rng_uniform,128_128_f32,128,,,47760888.0,ns,2209
rng_uniform,128_128_f32,128,,,48769551.0,ns,2256
rng_uniform,128_128_f32,128,,,49654392.0,ns,2303
rng_uniform,128_128_f32,128,,,49713156.0,ns,2350
rng_uniform,128_128_f32,128,,,50707684.0,ns,2397
rng_uniform,128_128_f32,128,,,51724371.0,ns,2444
rng_uniform,128_128_f32,128,,,52650844.0,ns,2491
rng_uniform,128_128_f32,128,,,53647985.0,ns,2538
rng_uniform,128_128_f32,128,,,54643960.0,ns,2585
rng_uniform,128_128_f32,128,,,55632540.0,ns,2632
rng_uniform,128_128_f32,128,,,56631884.0,ns,2679
rng_uniform,128_128_f32,128,,,57620655.0,ns,2726
rng_uniform,128_128_f32,128,,,58751230.0,ns,2773
rng_uniform,128_128_f32,128,,,59624526.0,ns,2820
rng_uniform,128_128_f32,128,,,60625614.0,ns,2867
rng_uniform,128_128_f32,128,,,61773729.0,ns,2914
rng_uniform,128_128_f32,128,,,62579462.0,ns,2961
rng_uniform,128_128_f32,128,,,63565939.0,ns,3008
rng_uniform,128_128_f32,128,,,64556992.0,ns,3055
rng_uniform,128_128_f32,128,,,65552116.0,ns,3102
rng_uniform,128_128_f32,128,,,66553024.0,ns,3149
rng_uniform,128_128_f32,128,,,67545233.0,ns,3196
rng_uniform,128_128_f32,128,,,68578697.0,ns,3243
rng_uniform,128_128_f32,128,,,69578017.0,ns,3290
rng_uniform,128_128_f32,128,,,70572558.0,ns,3337
rng_uniform,128_128_f32,128,,,71565765.0,ns,3384
rng_uniform,128_128_f32,128,,,72558640.0,ns,3431
rng_uniform,128_128_f32,128,,,73585031.0,ns,3478
rng_uniform,128_128_f32,128,,,74570912.0,ns,3525
rng_uniform,128_128_f32,128,,,75598419.0,ns,3572
rng_uniform,128_128_f32,128,,,76717049.0,ns,3619
rng_uniform,128_128_f32,128,,,77558813.0,ns,3666
rng_uniform,128_128_f32,128,,,78549253.0,ns,3713
rng_uniform,128_128_f32,128,,,79547317.0,ns,3760
rng_uniform,128_128_f32,128,,,80503108.0,ns,3807
rng_uniform,128_128_f32,128,,,81482085.0,ns,3854
rng_uniform,128_128_f32,128,,,82441810.0,ns,3901
rng_uniform,128_128_f32,128,,,83437728.0,ns,3948
rng_uniform,128_128_f32,128,,,84486061.0,ns,3995
rng_uniform,128_128_f32,128,,,85484008.0,ns,4042
rng_uniform,128_128_f32,128,,,86473162.0,ns,4089
rng_uniform,128_128_f32,128,,,87468877.0,ns,4136
rng_uniform,128_128_f32,128,,,88589561.0,ns,4183
rng_uniform,128_128_f32,128,,,89487494.0,ns,4230
rng_uniform,128_128_f32,128,,,90451376.0,ns,4277
rng_uniform,128_128_f32,128,,,91406704.0,ns,4324
rng_uniform,128_128_f32,128,,,92372923.0,ns,4371
rng_uniform,128_128_f32,128,,,93462489.0,ns,4418
rng_uniform,128_128_f32,128,,,94456360.0,ns,4465
rng_uniform,128_128_f32,128,,,95511138.0,ns,4512
rng_uniform,128_128_f32,128,,,96451916.0,ns,4559
rng_uniform,128_128_f32,128,,,97444978.0,ns,4606
rng_uniform,128_128_f32,128,,,99396323.0,ns,4653
rng_uniform,128_128_f32,128,,,101722387.0,ns,4700
