group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,64_64_f32,64,,,1080982.0,ns,3295
gemv,64_64_f32,64,,,2047450.0,ns,6590
gemv,64_64_f32,64,,,3074891.0,ns,9885
gemv,64_64_f32,64,,,4098187.0,ns,13180
gemv,64_64_f32,64,,,5121329.0,ns,16475
gemv,64_64_f32,64,,,6198202.0,ns,19770
gemv,64_64_f32,64,,,7220214.0,ns,23065
gemv,64_64_f32,64,,,8239041.0,ns,26360
gemv,64_64_f32,64,,,9280836.0,ns,29655
gemv,64_64_f32,64,,,10309874.0,ns,32950
gemv,64_64_f32,64,,,11354062.0,ns,36245
gemv,64_64_f32,64,,,12366135.0,ns,39540
gemv,64_64_f32,64,,,13400099.0,ns,42835
gemv,64_64_f32,64,,,14440739.0,ns,46130
gemv,64_64_f32,64,,,15485034.0,ns,49425
gemv,64_64_f32,64,,,16402922.0,ns,52720
gemv,64_64_f32,64,,,17443544.0,ns,56015
gemv,64_64_f32,64,,,18430392.0,ns,59310
gemv,64_64_f32,64,,,19520934.0,ns,62605
gemv,64_64_f32,64,,,20499377.0,ns,65900
gemv,64_64_f32,64,,,21630894.0,ns,69195
gemv,64_64_f32,64,,,22671195.0,ns,72490
gemv,64_64_f32,64,,,23688909.0,ns,75785
gemv,64_64_f32,64,,,24769219.0,ns,79080
gemv,64_64_f32,64,,,25793342.0,ns,82375
gemv,64_64_f32,64,,,26774878.0,ns,85670
gemv,64_64_f32,64,,,27822344.0,ns,88965
gemv,64_64_f32,64,,,28840886.0,ns,92260
gemv,64_64_f32,64,,,29888192.0,ns,95555
gemv,64_64_f32,64,,,30905209.0,ns,98850
gemv,64_64_f32,64,,,31930566.0,ns,102145
gemv,64_64_f32,64,,,32991869.0,ns,105440
gemv,64_64_f32,64,,,34013525.0,ns,108735
gemv,64_64_f32,64,,,35039133.0,ns,112030
gemv,64_64_f32,64,,,36091907.0,ns,115325
gemv,64_64_f32,64,,,37234255.0,ns,118620
gemv,64_64_f32,64,,,38152179.0,ns,121915
gemv,64_64_f32,64,,,39176812.0,ns,125210
gemv,64_64_f32,64,,,40220962.0,ns,128505
gemv,64_64_f32,64,,,41175418.0,ns,131800
gemv,64_64_f32,64,,,42081688.0,ns,135095
gemv,64_64_f32,64,,,43148658.0,ns,138390
gemv,64_64_f32,64,,,44124467.0,ns,141685
gemv,64_64_f32,64,,,45283089.0,ns,144980
gemv,64_64_f32,64,,,46429839.0,ns,148275
gemv,64_64_f32,64,,,47408072.0,ns,151570
gemv,64_64_f32,64,,,48427368.0,ns,154865
gemv,64_64_f32,64,,,49461182.0,ns,158160
gemv,64_64_f32,64,,,50508954.0,ns,161455
gemv,64_64_f32,64,,,51544086.0,ns,164750
gemv,64_64_f32,64,,,52581176.0,ns,168045
gemv,64_64_f32,64,,,53612926.0,ns,171340
gemv,64_64_f32,64,,,54578556.0,ns,174635
gemv,64_64_f32,64,,,55658428.0,ns,177930
gemv,64_64_f32,64,,,56586036.0,ns,181225
gemv,64_64_f32,64,,,57671977.0,ns,184520
gemv,64_64_f32,64,,,58567105.0,ns,187815
gemv,64_64_f32,64,,,59896734.0,ns,191110
gemv,64_64_f32,64,,,60867016.0,ns,194405
gemv,64_64_f32,64,,,61831708.0,ns,197700
gemv,64_64_f32,64,,,62845472.0,ns,200995
gemv,64_64_f32,64,,,63856359.0,ns,204290
gemv,64_64_f32,64,,,64940604.0,ns,207585
gemv,64_64_f32,64,,,66032560.0,ns,210880
gemv,64_64_f32,64,,,67031425.0,ns,214175
gemv,64_64_f32,64,,,67973934.0,ns,217470
gemv,64_64_f32,64,,,69026472.0,ns,220765
gemv,64_64_f32,64,,,70070415.0,ns,224060
gemv,64_64_f32,64,,,71241639.0,ns,227355
gemv,64_64_f32,64,,,72128335.0,ns,230650
gemv,64_64_f32,64,,,73236175.0,ns,233945
gemv,64_64_f32,64,,,74158398.0,ns,237240
gemv,64_64_f32,64,,,75294850.0,ns,240535
gemv,64_64_f32,64,,,76238403.0,ns,243830
gemv,64_64_f32,64,,,77246274.0,ns,247125
gemv,64_64_f32,64,,,78308693.0,ns,250420
gemv,64_64_f32,64,,,79329623.0,ns,253715
gemv,64_64_f32,64,,,80451402.0,ns,257010
gemv,64_64_f32,64,,,81518259.0,ns,260305
gemv,64_64_f32,64,,,82530426.0,ns,263600
gemv,64_64_f32,64,,,83432169.0,ns,266895
gemv,64_64_f32,64,,,84659476.0,ns,270190
gemv,64_64_f32,64,,,85743900.0,ns,273485
gemv,64_64_f32,64,,,86460885.0,ns,276780
gemv,64_64_f32,64,,,87465969.0,ns,280075
gemv,64_64_f32,64,,,88147853.0,ns,283370
gemv,64_64_f32,64,,,89193375.0,ns,286665
gemv,64_64_f32,64,,,90218621.0,ns,289960
gemv,64_64_f32,64,,,91225681.0,ns,293255
gemv,64_64_f32,64,,,92411913.0,ns,296550
gemv,64_64_f32,64,,,93792594.0,ns,299845
gemv,64_64_f32,64,,,94927150.0,ns,303140
gemv,64_64_f32,64,,,95854692.0,ns,306435
gemv,64_64_f32,64,,,97006374.0,ns,309730
gemv,64_64_f32,64,,,97826106.0,ns,313025
gemv,64_64_f32,64,,,98586345.0,ns,316320
gemv,64_64_f32,64,,,99827336.0,ns,319615
gemv,64_64_f32,64,,,101056712.0,ns,322910
gemv,64_64_f32,64,,,101541266.0,ns,326205
gemv,64_64_f32,64,,,102635861.0,ns,329500
