group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,M128_K128_f32,0,,,983710.0,ns,260
gemv,M128_K128_f32,0,,,1943457.0,ns,520
gemv,M128_K128_f32,0,,,2962524.0,ns,780
gemv,M128_K128_f32,0,,,3880937.0,ns,1040
gemv,M128_K128_f32,0,,,4840571.0,ns,1300
gemv,M128_K128_f32,0,,,6017829.0,ns,1560
gemv,M128_K128_f32,0,,,7027587.0,ns,1820
gemv,M128_K128_f32,0,,,7741522.0,ns,2080
gemv,M128_K128_f32,0,,,8872216.0,ns,2340
gemv,M128_K128_f32,0,,,9963753.0,ns,2600
gemv,M128_K128_f32,0,,,11099679.0,ns,2860
gemv,M128_K128_f32,0,,,11704708.0,ns,3120
gemv,M128_K128_f32,0,,,13189613.0,ns,3380
gemv,M128_K128_f32,0,,,13870872.0,ns,3640
gemv,M128_K128_f32,0,,,15066089.0,ns,3900
gemv,M128_K128_f32,0,,,15781726.0,ns,4160
gemv,M128_K128_f32,0,,,17091410.0,ns,4420
gemv,M128_K128_f32,0,,,17939315.0,ns,4680
gemv,M128_K128_f32,0,,,19136169.0,ns,4940
gemv,M128_K128_f32,0,,,20046715.0,ns,5200
gemv,M128_K128_f32,0,,,21025135.0,ns,5460
gemv,M128_K128_f32,0,,,21847120.0,ns,5720
gemv,M128_K128_f32,0,,,23247442.0,ns,5980
gemv,M128_K128_f32,0,,,23413303.0,ns,6240
gemv,M128_K128_f32,0,,,24678515.0,ns,6500
gemv,M128_K128_f32,0,,,25948710.0,ns,6760
gemv,M128_K128_f32,0,,,26839184.0,ns,7020
gemv,M128_K128_f32,0,,,27845713.0,ns,7280
gemv,M128_K128_f32,0,,,28574000.0,ns,7540
gemv,M128_K128_f32,0,,,29640175.0,ns,7800
gemv,M128_K128_f32,0,,,31242590.0,ns,8060
gemv,M128_K128_f32,0,,,31913174.0,ns,8320
gemv,M128_K128_f32,0,,,32644343.0,ns,8580
gemv,M128_K128_f32,0,,,33496584.0,ns,8840
gemv,M128_K128_f32,0,,,34563045.0,ns,9100
gemv,M128_K128_f32,0,,,35560613.0,ns,9360
gemv,M128_K128_f32,0,,,36596288.0,ns,9620
gemv,M128_K128_f32,0,,,37955082.0,ns,9880
gemv,M128_K128_f32,0,,,38226324.0,ns,10140
gemv,M128_K128_f32,0,,,39530327.0,ns,10400
gemv,M128_K128_f32,0,,,40776101.0,ns,10660
gemv,M128_K128_f32,0,,,41602776.0,ns,10920
gemv,M128_K128_f32,0,,,43097228.0,ns,11180
gemv,M128_K128_f32,0,,,43859353.0,ns,11440
gemv,M128_K128_f32,0,,,44813619.0,ns,11700
gemv,M128_K128_f32,0,,,45613523.0,ns,11960
gemv,M128_K128_f32,0,,,46951206.0,ns,12220
gemv,M128_K128_f32,0,,,47389513.0,ns,12480
gemv,M128_K128_f32,0,,,48587470.0,ns,12740
gemv,M128_K128_f32,0,,,48890873.0,ns,13000
gemv,M128_K128_f32,0,,,50646879.0,ns,13260
gemv,M128_K128_f32,0,,,51431495.0,ns,13520
gemv,M128_K128_f32,0,,,52245822.0,ns,13780
gemv,M128_K128_f32,0,,,53314436.0,ns,14040
gemv,M128_K128_f32,0,,,54925451.0,ns,14300
gemv,M128_K128_f32,0,,,55527319.0,ns,14560
gemv,M128_K128_f32,0,,,56760500.0,ns,14820
gemv,M128_K128_f32,0,,,57591822.0,ns,15080
gemv,M128_K128_f32,0,,,58893813.0,ns,15340
gemv,M128_K128_f32,0,,,59835209.0,ns,15600
