group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_normal,128_128_f32,128,,,1112968.0,ns,13
rng_normal,128_128_f32,128,,,2115318.0,ns,26
rng_normal,128_128_f32,128,,,3166856.0,ns,39
rng_normal,128_128_f32,128,,,4226016.0,ns,52
rng_normal,128_128_f32,128,,,5277582.0,ns,65
rng_normal,128_128_f32,128,,,6339077.0,ns,78
rng_normal,128_128_f32,128,,,7390402.0,ns,91
rng_normal,128_128_f32,128,,,8452074.0,ns,104
rng_normal,128_128_f32,128,,,9508307.0,ns,117
rng_normal,128_128_f32,128,,,10577745.0,ns,130
rng_normal,128_128_f32,128,,,11612609.0,ns,143
rng_normal,128_128_f32,128,,,12675088.0,ns,156
rng_normal,128_128_f32,128,,,13739235.0,ns,169
rng_normal,128_128_f32,128,,,14801863.0,ns,182
rng_normal,128_128_f32,128,,,15854281.0,ns,195
rng_normal,128_128_f32,128,,,16900075.0,ns,208
rng_normal,128_128_f32,128,,,17962465.0,ns,221
rng_normal,128_128_f32,128,,,19003158.0,ns,234
rng_normal,128_128_f32,128,,,20063198.0,ns,247
rng_normal,128_128_f32,128,,,21140166.0,ns,260
rng_normal,128_128_f32,128,,,22165460.0,ns,273
rng_normal,128_128_f32,128,,,23263833.0,ns,286
rng_normal,128_128_f32,128,,,24270856.0,ns,299
rng_normal,128_128_f32,128,,,25382085.0,ns,312
rng_normal,128_128_f32,128,,,26397789.0,ns,325
rng_normal,128_128_f32,128,,,27444158.0,ns,338
rng_normal,128_128_f32,128,,,28518095.0,ns,351
rng_normal,128_128_f32,128,,,29574063.0,ns,364
rng_normal,128_128_f32,128,,,30665266.0,ns,377
rng_normal,128_128_f32,128,,,31673342.0,ns,390
rng_normal,128_128_f32,128,,,32722797.0,ns,403
rng_normal,128_128_f32,128,,,33916479.0,ns,416
rng_normal,128_128_f32,128,,,34903547.0,ns,429
rng_normal,128_128_f32,128,,,35907334.0,ns,442
rng_normal,128_128_f32,128,,,36946398.0,ns,455
rng_normal,128_128_f32,128,,,37998391.0,ns,468
rng_normal,128_128_f32,128,,,39091345.0,ns,481
rng_normal,128_128_f32,128,,,40174214.0,ns,494
rng_normal,128_128_f32,128,,,41297416.0,ns,507
rng_normal,128_128_f32,128,,,42254906.0,ns,520
rng_normal,128_128_f32,128,,,43292673.0,ns,533
rng_normal,128_128_f32,128,,,44355592.0,ns,546
rng_normal,128_128_f32,128,,,45433479.0,ns,559
rng_normal,128_128_f32,128,,,46469539.0,ns,572
rng_normal,128_128_f32,128,,,47535639.0,ns,585
rng_normal,128_128_f32,128,,,48584285.0,ns,598
rng_normal,128_128_f32,128,,,49651800.0,ns,611
rng_normal,128_128_f32,128,,,50768712.0,ns,624
rng_normal,128_128_f32,128,,,51756715.0,ns,637
rng_normal,128_128_f32,128,,,52853443.0,ns,650
rng_normal,128_128_f32,128,,,53871378.0,ns,663
rng_normal,128_128_f32,128,,,54916223.0,ns,676
rng_normal,128_128_f32,128,,,55971050.0,ns,689
rng_normal,128_128_f32,128,,,57025255.0,ns,702
rng_normal,128_128_f32,128,,,58227048.0,ns,715
rng_normal,128_128_f32,128,,,59110697.0,ns,728
rng_normal,128_128_f32,128,,,60181264.0,ns,741
rng_normal,128_128_f32,128,,,61439340.0,ns,754
rng_normal,128_128_f32,128,,,62362399.0,ns,767
rng_normal,128_128_f32,128,,,63376547.0,ns,780
rng_normal,128_128_f32,128,,,64440703.0,ns,793
rng_normal,128_128_f32,128,,,65465480.0,ns,806
rng_normal,128_128_f32,128,,,66527328.0,ns,819
rng_normal,128_128_f32,128,,,67585371.0,ns,832
rng_normal,128_128_f32,128,,,68650466.0,ns,845
rng_normal,128_128_f32,128,,,69711003.0,ns,858
rng_normal,128_128_f32,128,,,70745464.0,ns,871
rng_normal,128_128_f32,128,,,71854768.0,ns,884
rng_normal,128_128_f32,128,,,72906528.0,ns,897
rng_normal,128_128_f32,128,,,74096100.0,ns,910
rng_normal,128_128_f32,128,,,74987565.0,ns,923
rng_normal,128_128_f32,128,,,76046846.0,ns,936
rng_normal,128_128_f32,128,,,77116238.0,ns,949
rng_normal,128_128_f32,128,,,78174621.0,ns,962
rng_normal,128_128_f32,128,,,79268346.0,ns,975
rng_normal,128_128_f32,128,,,80306398.0,ns,988
rng_normal,128_128_f32,128,,,81332422.0,ns,1001
rng_normal,128_128_f32,128,,,82390481.0,ns,1014
rng_normal,128_128_f32,128,,,83464531.0,ns,1027
rng_normal,128_128_f32,128,,,84519480.0,ns,1040
rng_normal,128_128_f32,128,,,85580704.0,ns,1053
rng_normal,128_128_f32,128,,,86559375.0,ns,1066
rng_normal,128_128_f32,128,,,87783716.0,ns,1079
rng_normal,128_128_f32,128,,,88674000.0,ns,1092
rng_normal,128_128_f32,128,,,89765651.0,ns,1105
rng_normal,128_128_f32,128,,,90868122.0,ns,1118
rng_normal,128_128_f32,128,,,91892056.0,ns,1131
rng_normal,128_128_f32,128,,,92972560.0,ns,1144
rng_normal,128_128_f32,128,,,94012861.0,ns,1157
rng_normal,128_128_f32,128,,,95075064.0,ns,1170
rng_normal,128_128_f32,128,,,96121258.0,ns,1183
rng_normal,128_128_f32,128,,,97160897.0,ns,1196
rng_normal,128_128_f32,128,,,98239094.0,ns,1209
rng_normal,128_128_f32,128,,,99378876.0,ns,1222
rng_normal,128_128_f32,128,,,100399613.0,ns,1235
rng_normal,128_128_f32,128,,,101381756.0,ns,1248
rng_normal,128_128_f32,128,,,102482899.0,ns,1261
rng_normal,128_128_f32,128,,,103524709.0,ns,1274
rng_normal,128_128_f32,128,,,104622028.0,ns,1287
rng_normal,128_128_f32,128,,,105589275.0,ns,1300
