group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,M32_K2048_f32,0,,,1018693.0,ns,228
gemv,M32_K2048_f32,0,,,1965017.0,ns,456
gemv,M32_K2048_f32,0,,,2943266.0,ns,684
gemv,M32_K2048_f32,0,,,4063524.0,ns,912
gemv,M32_K2048_f32,0,,,4917255.0,ns,1140
gemv,M32_K2048_f32,0,,,5959134.0,ns,1368
gemv,M32_K2048_f32,0,,,6943238.0,ns,1596
gemv,M32_K2048_f32,0,,,7896974.0,ns,1824
gemv,M32_K2048_f32,0,,,8905835.0,ns,2052
gemv,M32_K2048_f32,0,,,9941102.0,ns,2280
gemv,M32_K2048_f32,0,,,10908421.0,ns,2508
gemv,M32_K2048_f32,0,,,11894537.0,ns,2736
gemv,M32_K2048_f32,0,,,12810159.0,ns,2964
gemv,M32_K2048_f32,0,,,13969876.0,ns,3192
gemv,M32_K2048_f32,0,,,14931996.0,ns,3420
gemv,M32_K2048_f32,0,,,15973310.0,ns,3648
gemv,M32_K2048_f32,0,,,16770615.0,ns,3876
gemv,M32_K2048_f32,0,,,17930990.0,ns,4104
gemv,M32_K2048_f32,0,,,18961796.0,ns,4332
gemv,M32_K2048_f32,0,,,19733833.0,ns,4560
gemv,M32_K2048_f32,0,,,20970631.0,ns,4788
gemv,M32_K2048_f32,0,,,21639666.0,ns,5016
gemv,M32_K2048_f32,0,,,22614634.0,ns,5244
gemv,M32_K2048_f32,0,,,24118421.0,ns,5472
gemv,M32_K2048_f32,0,,,24975822.0,ns,5700
gemv,M32_K2048_f32,0,,,25820386.0,ns,5928
gemv,M32_K2048_f32,0,,,26848332.0,ns,6156
gemv,M32_K2048_f32,0,,,27532214.0,ns,6384
gemv,M32_K2048_f32,0,,,28581551.0,ns,6612
gemv,M32_K2048_f32,0,,,29953724.0,ns,6840
gemv,M32_K2048_f32,0,,,31032830.0,ns,7068
gemv,M32_K2048_f32,0,,,31548782.0,ns,7296
gemv,M32_K2048_f32,0,,,33037552.0,ns,7524
