group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,8192_8192_f32,8192,,,9456018.0,ns,2
gemv,8192_8192_f32,8192,,,10723367.0,ns,4
gemv,8192_8192_f32,8192,,,11999072.0,ns,6
gemv,8192_8192_f32,8192,,,13245167.0,ns,8
gemv,8192_8192_f32,8192,,,14504021.0,ns,10
gemv,8192_8192_f32,8192,,,15822376.0,ns,12
gemv,8192_8192_f32,8192,,,17049893.0,ns,14
gemv,8192_8192_f32,8192,,,18304091.0,ns,16
gemv,8192_8192_f32,8192,,,19567334.0,ns,18
gemv,8192_8192_f32,8192,,,20816673.0,ns,20
gemv,8192_8192_f32,8192,,,22150828.0,ns,22
gemv,8192_8192_f32,8192,,,23376946.0,ns,24
gemv,8192_8192_f32,8192,,,24603809.0,ns,26
gemv,8192_8192_f32,8192,,,25963772.0,ns,28
gemv,8192_8192_f32,8192,,,27165974.0,ns,30
gemv,8192_8192_f32,8192,,,28447636.0,ns,32
gemv,8192_8192_f32,8192,,,29706539.0,ns,34
gemv,8192_8192_f32,8192,,,30970586.0,ns,36
gemv,8192_8192_f32,8192,,,32192158.0,ns,38
gemv,8192_8192_f32,8192,,,33504396.0,ns,40
gemv,8192_8192_f32,8192,,,34769852.0,ns,42
gemv,8192_8192_f32,8192,,,36019241.0,ns,44
gemv,8192_8192_f32,8192,,,37260711.0,ns,46
gemv,8192_8192_f32,8192,,,38590124.0,ns,48
gemv,8192_8192_f32,8192,,,39759877.0,ns,50
gemv,8192_8192_f32,8192,,,41114512.0,ns,52
gemv,8192_8192_f32,8192,,,42408044.0,ns,54
gemv,8192_8192_f32,8192,,,43609109.0,ns,56
gemv,8192_8192_f32,8192,,,44910371.0,ns,58
gemv,8192_8192_f32,8192,,,46099718.0,ns,60
gemv,8192_8192_f32,8192,,,47419572.0,ns,62
gemv,8192_8192_f32,8192,,,48665858.0,ns,64
gemv,8192_8192_f32,8192,,,49984459.0,ns,66
gemv,8192_8192_f32,8192,,,51213050.0,ns,68
gemv,8192_8192_f32,8192,,,52892613.0,ns,70
gemv,8192_8192_f32,8192,,,53742737.0,ns,72
gemv,8192_8192_f32,8192,,,55017124.0,ns,74
gemv,8192_8192_f32,8192,,,56240589.0,ns,76
gemv,8192_8192_f32,8192,,,57520328.0,ns,78
gemv,8192_8192_f32,8192,,,58808791.0,ns,80
gemv,8192_8192_f32,8192,,,60048878.0,ns,82
gemv,8192_8192_f32,8192,,,61380509.0,ns,84
gemv,8192_8192_f32,8192,,,62639082.0,ns,86
gemv,8192_8192_f32,8192,,,63985136.0,ns,88
gemv,8192_8192_f32,8192,,,65049009.0,ns,90
gemv,8192_8192_f32,8192,,,66388035.0,ns,92
gemv,8192_8192_f32,8192,,,67672202.0,ns,94
gemv,8192_8192_f32,8192,,,68918886.0,ns,96
gemv,8192_8192_f32,8192,,,70318225.0,ns,98
gemv,8192_8192_f32,8192,,,71461219.0,ns,100
gemv,8192_8192_f32,8192,,,72689234.0,ns,102
gemv,8192_8192_f32,8192,,,73878157.0,ns,104
gemv,8192_8192_f32,8192,,,75241200.0,ns,106
gemv,8192_8192_f32,8192,,,76480033.0,ns,108
gemv,8192_8192_f32,8192,,,77788505.0,ns,110
gemv,8192_8192_f32,8192,,,79070554.0,ns,112
gemv,8192_8192_f32,8192,,,80206619.0,ns,114
gemv,8192_8192_f32,8192,,,81648047.0,ns,116
gemv,8192_8192_f32,8192,,,82889479.0,ns,118
gemv,8192_8192_f32,8192,,,84068188.0,ns,120
gemv,8192_8192_f32,8192,,,85326974.0,ns,122
gemv,8192_8192_f32,8192,,,86605350.0,ns,124
gemv,8192_8192_f32,8192,,,87856756.0,ns,126
gemv,8192_8192_f32,8192,,,89212188.0,ns,128
gemv,8192_8192_f32,8192,,,90418730.0,ns,130
gemv,8192_8192_f32,8192,,,91742837.0,ns,132
gemv,8192_8192_f32,8192,,,92966210.0,ns,134
gemv,8192_8192_f32,8192,,,94128751.0,ns,136
gemv,8192_8192_f32,8192,,,95495350.0,ns,138
gemv,8192_8192_f32,8192,,,96824886.0,ns,140
gemv,8192_8192_f32,8192,,,98066948.0,ns,142
gemv,8192_8192_f32,8192,,,99228841.0,ns,144
gemv,8192_8192_f32,8192,,,100458383.0,ns,146
gemv,8192_8192_f32,8192,,,101822934.0,ns,148
gemv,8192_8192_f32,8192,,,103126616.0,ns,150
gemv,8192_8192_f32,8192,,,104428612.0,ns,152
gemv,8192_8192_f32,8192,,,105565909.0,ns,154
gemv,8192_8192_f32,8192,,,106836784.0,ns,156
gemv,8192_8192_f32,8192,,,108066635.0,ns,158
gemv,8192_8192_f32,8192,,,109410128.0,ns,160
gemv,8192_8192_f32,8192,,,110770327.0,ns,162
gemv,8192_8192_f32,8192,,,111801976.0,ns,164
gemv,8192_8192_f32,8192,,,113073931.0,ns,166
gemv,8192_8192_f32,8192,,,114358853.0,ns,168
gemv,8192_8192_f32,8192,,,115836149.0,ns,170
gemv,8192_8192_f32,8192,,,116927956.0,ns,172
gemv,8192_8192_f32,8192,,,118272815.0,ns,174
gemv,8192_8192_f32,8192,,,119449120.0,ns,176
gemv,8192_8192_f32,8192,,,120760418.0,ns,178
gemv,8192_8192_f32,8192,,,122049510.0,ns,180
gemv,8192_8192_f32,8192,,,123187323.0,ns,182
gemv,8192_8192_f32,8192,,,124675932.0,ns,184
gemv,8192_8192_f32,8192,,,125789134.0,ns,186
gemv,8192_8192_f32,8192,,,127069744.0,ns,188
gemv,8192_8192_f32,8192,,,128312777.0,ns,190
gemv,8192_8192_f32,8192,,,129647817.0,ns,192
gemv,8192_8192_f32,8192,,,130764477.0,ns,194
gemv,8192_8192_f32,8192,,,132182783.0,ns,196
gemv,8192_8192_f32,8192,,,133479598.0,ns,198
gemv,8192_8192_f32,8192,,,134654291.0,ns,200
