group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_normal,32_32_f64,32,,,1046707.0,ns,201
rng_normal,32_32_f64,32,,,1974238.0,ns,402
rng_normal,32_32_f64,32,,,2970293.0,ns,603
rng_normal,32_32_f64,32,,,3955964.0,ns,804
rng_normal,32_32_f64,32,,,4938445.0,ns,1005
rng_normal,32_32_f64,32,,,5962708.0,ns,1206
rng_normal,32_32_f64,32,,,6957479.0,ns,1407
rng_normal,32_32_f64,32,,,7913831.0,ns,1608
rng_normal,32_32_f64,32,,,8900010.0,ns,1809
rng_normal,32_32_f64,32,,,9909663.0,ns,2010
rng_normal,32_32_f64,32,,,10877870.0,ns,2211
rng_normal,32_32_f64,32,,,11870321.0,ns,2412
rng_normal,32_32_f64,32,,,12838746.0,ns,2613
rng_normal,32_32_f64,32,,,13843414.0,ns,2814
rng_normal,32_32_f64,32,,,14843227.0,ns,3015
rng_normal,32_32_f64,32,,,15838211.0,ns,3216
rng_normal,32_32_f64,32,,,16805561.0,ns,3417
rng_normal,32_32_f64,32,,,17802234.0,ns,3618
rng_normal,32_32_f64,32,,,18778935.0,ns,3819
rng_normal,32_32_f64,32,,,19779260.0,ns,4020
rng_normal,32_32_f64,32,,,20801115.0,ns,4221
rng_normal,32_32_f64,32,,,21763540.0,ns,4422
rng_normal,32_32_f64,32,,,22755617.0,ns,4623
rng_normal,32_32_f64,32,,,23776156.0,ns,4824
rng_normal,32_32_f64,32,,,24714031.0,ns,5025
rng_normal,32_32_f64,32,,,25736780.0,ns,5226
rng_normal,32_32_f64,32,,,26694695.0,ns,5427
rng_normal,32_32_f64,32,,,27691782.0,ns,5628
rng_normal,32_32_f64,32,,,28663840.0,ns,5829
rng_normal,32_32_f64,32,,,29661726.0,ns,6030
rng_normal,32_32_f64,32,,,30649106.0,ns,6231
rng_normal,32_32_f64,32,,,31627093.0,ns,6432
rng_normal,32_32_f64,32,,,32654395.0,ns,6633
rng_normal,32_32_f64,32,,,33620736.0,ns,6834
rng_normal,32_32_f64,32,,,34600242.0,ns,7035
rng_normal,32_32_f64,32,,,35588537.0,ns,7236
rng_normal,32_32_f64,32,,,36572916.0,ns,7437
rng_normal,32_32_f64,32,,,37604271.0,ns,7638
rng_normal,32_32_f64,32,,,38579495.0,ns,7839
rng_normal,32_32_f64,32,,,39536393.0,ns,8040
rng_normal,32_32_f64,32,,,40710362.0,ns,8241
rng_normal,32_32_f64,32,,,41544218.0,ns,8442
rng_normal,32_32_f64,32,,,42533868.0,ns,8643
rng_normal,32_32_f64,32,,,43541969.0,ns,8844
rng_normal,32_32_f64,32,,,44483315.0,ns,9045
rng_normal,32_32_f64,32,,,45521331.0,ns,9246
rng_normal,32_32_f64,32,,,46498344.0,ns,9447
rng_normal,32_32_f64,32,,,47485605.0,ns,9648
rng_normal,32_32_f64,32,,,48457253.0,ns,9849
rng_normal,32_32_f64,32,,,49452868.0,ns,10050
rng_normal,32_32_f64,32,,,50429051.0,ns,10251
rng_normal,32_32_f64,32,,,51435210.0,ns,10452
rng_normal,32_32_f64,32,,,52473772.0,ns,10653
rng_normal,32_32_f64,32,,,53397919.0,ns,10854
rng_normal,32_32_f64,32,,,54399460.0,ns,11055
rng_normal,32_32_f64,32,,,55431112.0,ns,11256
rng_normal,32_32_f64,32,,,56366662.0,ns,11457
rng_normal,32_32_f64,32,,,57398589.0,ns,11658
rng_normal,32_32_f64,32,,,58364658.0,ns,11859
rng_normal,32_32_f64,32,,,59352865.0,ns,12060
rng_normal,32_32_f64,32,,,60526094.0,ns,12261
