group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
gemv,128_128_f32,128,,,1010766.0,ns,264
gemv,128_128_f32,128,,,1994635.0,ns,528
gemv,128_128_f32,128,,,2910483.0,ns,792
gemv,128_128_f32,128,,,3989129.0,ns,1056
gemv,128_128_f32,128,,,4964104.0,ns,1320
gemv,128_128_f32,128,,,5949803.0,ns,1584
gemv,128_128_f32,128,,,6959972.0,ns,1848
gemv,128_128_f32,128,,,8087389.0,ns,2112
gemv,128_128_f32,128,,,9060123.0,ns,2376
gemv,128_128_f32,128,,,10047828.0,ns,2640
gemv,128_128_f32,128,,,11030135.0,ns,2904
gemv,128_128_f32,128,,,11963919.0,ns,3168
gemv,128_128_f32,128,,,12994074.0,ns,3432
gemv,128_128_f32,128,,,14139428.0,ns,3696
gemv,128_128_f32,128,,,14978151.0,ns,3960
gemv,128_128_f32,128,,,16222265.0,ns,4224
gemv,128_128_f32,128,,,16953640.0,ns,4488
gemv,128_128_f32,128,,,17979318.0,ns,4752
gemv,128_128_f32,128,,,18859658.0,ns,5016
gemv,128_128_f32,128,,,19926119.0,ns,5280
gemv,128_128_f32,128,,,21270102.0,ns,5544
gemv,128_128_f32,128,,,22001661.0,ns,5808
gemv,128_128_f32,128,,,22984677.0,ns,6072
gemv,128_128_f32,128,,,24038427.0,ns,6336
gemv,128_128_f32,128,,,24831892.0,ns,6600
gemv,128_128_f32,128,,,25805973.0,ns,6864
gemv,128_128_f32,128,,,27294240.0,ns,7128
gemv,128_128_f32,128,,,27868849.0,ns,7392
gemv,128_128_f32,128,,,29091219.0,ns,7656
gemv,128_128_f32,128,,,29723604.0,ns,7920
gemv,128_128_f32,128,,,31045598.0,ns,8184
gemv,128_128_f32,128,,,32146676.0,ns,8448
gemv,128_128_f32,128,,,33202041.0,ns,8712
gemv,128_128_f32,128,,,34094912.0,ns,8976
gemv,128_128_f32,128,,,34901507.0,ns,9240
gemv,128_128_f32,128,,,35737830.0,ns,9504
gemv,128_128_f32,128,,,37223327.0,ns,9768
gemv,128_128_f32,128,,,38150382.0,ns,10032
gemv,128_128_f32,128,,,39178476.0,ns,10296
gemv,128_128_f32,128,,,40004526.0,ns,10560
gemv,128_128_f32,128,,,41040297.0,ns,10824
gemv,128_128_f32,128,,,41803405.0,ns,11088
gemv,128_128_f32,128,,,43088330.0,ns,11352
gemv,128_128_f32,128,,,44246540.0,ns,11616
gemv,128_128_f32,128,,,44958781.0,ns,11880
gemv,128_128_f32,128,,,46092587.0,ns,12144
gemv,128_128_f32,128,,,47178746.0,ns,12408
gemv,128_128_f32,128,,,47856196.0,ns,12672
gemv,128_128_f32,128,,,49127476.0,ns,12936
gemv,128_128_f32,128,,,49940825.0,ns,13200
gemv,128_128_f32,128,,,50872828.0,ns,13464
gemv,128_128_f32,128,,,52436949.0,ns,13728
gemv,128_128_f32,128,,,53326914.0,ns,13992
gemv,128_128_f32,128,,,54233877.0,ns,14256
gemv,128_128_f32,128,,,54685118.0,ns,14520
gemv,128_128_f32,128,,,56034053.0,ns,14784
gemv,128_128_f32,128,,,57163688.0,ns,15048
gemv,128_128_f32,128,,,58274776.0,ns,15312
gemv,128_128_f32,128,,,59192552.0,ns,15576
gemv,128_128_f32,128,,,59702928.0,ns,15840
gemv,128_128_f32,128,,,61266895.0,ns,16104
gemv,128_128_f32,128,,,62082516.0,ns,16368
gemv,128_128_f32,128,,,62766269.0,ns,16632
gemv,128_128_f32,128,,,63558654.0,ns,16896
gemv,128_128_f32,128,,,65584500.0,ns,17160
gemv,128_128_f32,128,,,65933466.0,ns,17424
gemv,128_128_f32,128,,,66920535.0,ns,17688
gemv,128_128_f32,128,,,68005932.0,ns,17952
gemv,128_128_f32,128,,,69349691.0,ns,18216
gemv,128_128_f32,128,,,69960027.0,ns,18480
gemv,128_128_f32,128,,,71137657.0,ns,18744
gemv,128_128_f32,128,,,72251766.0,ns,19008
gemv,128_128_f32,128,,,73767662.0,ns,19272
gemv,128_128_f32,128,,,73326292.0,ns,19536
gemv,128_128_f32,128,,,74891158.0,ns,19800
gemv,128_128_f32,128,,,75960649.0,ns,20064
gemv,128_128_f32,128,,,77815203.0,ns,20328
gemv,128_128_f32,128,,,77907624.0,ns,20592
gemv,128_128_f32,128,,,78641454.0,ns,20856
gemv,128_128_f32,128,,,80307998.0,ns,21120
gemv,128_128_f32,128,,,81974663.0,ns,21384
gemv,128_128_f32,128,,,82710567.0,ns,21648
gemv,128_128_f32,128,,,83506062.0,ns,21912
gemv,128_128_f32,128,,,84515983.0,ns,22176
gemv,128_128_f32,128,,,84707157.0,ns,22440
gemv,128_128_f32,128,,,87200601.0,ns,22704
gemv,128_128_f32,128,,,87278849.0,ns,22968
gemv,128_128_f32,128,,,88346700.0,ns,23232
gemv,128_128_f32,128,,,89438613.0,ns,23496
gemv,128_128_f32,128,,,89540910.0,ns,23760
gemv,128_128_f32,128,,,91575152.0,ns,24024
gemv,128_128_f32,128,,,92605594.0,ns,24288
gemv,128_128_f32,128,,,93232477.0,ns,24552
gemv,128_128_f32,128,,,93860961.0,ns,24816
gemv,128_128_f32,128,,,94663020.0,ns,25080
gemv,128_128_f32,128,,,96197774.0,ns,25344
gemv,128_128_f32,128,,,97040445.0,ns,25608
gemv,128_128_f32,128,,,98133121.0,ns,25872
gemv,128_128_f32,128,,,98951075.0,ns,26136
gemv,128_128_f32,128,,,100100250.0,ns,26400
