group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_uniform,8192_8192_f64,8192,,,215533731.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219692825.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219668420.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219652595.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219664804.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219706386.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219607878.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219662865.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219692152.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219743939.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219697222.0,ns,1
rng_uniform,8192_8192_f64,8192,,,219715541.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214994115.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215099077.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215022781.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214976342.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214967003.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214982762.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215025098.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215019946.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215015931.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215007642.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215042467.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214978331.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214947939.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214970285.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215163488.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215179092.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215068994.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215135080.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215157888.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214948337.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215259848.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214984237.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214976494.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214949146.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214960938.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215010539.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214974756.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215018211.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214946403.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215031698.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215059077.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214995144.0,ns,1
rng_uniform,8192_8192_f64,8192,,,214953862.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215177166.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215157357.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215059665.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215019317.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215257247.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215260141.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215192422.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215189859.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215210595.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215231756.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215141697.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215114526.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215111633.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215178163.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215191691.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215151691.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215250831.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215167541.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215322910.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215334972.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215165122.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215143099.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215223062.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215289659.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215092513.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215191159.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215194902.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215247343.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215121753.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215127082.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215176064.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215386357.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215214077.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215321957.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215184039.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215244548.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215225961.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215296817.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215246631.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215106930.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215144488.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215148988.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215337084.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215198071.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215188836.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215149506.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215144060.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215233079.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215169630.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215197549.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215216373.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215130616.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215273015.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215058246.0,ns,1
rng_uniform,8192_8192_f64,8192,,,215129860.0,ns,1
