group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_uniform,256_256_f64,256,,,1065571.0,ns,12
rng_uniform,256_256_f64,256,,,2023682.0,ns,24
rng_uniform,256_256_f64,256,,,3031985.0,ns,36
rng_uniform,256_256_f64,256,,,4044809.0,ns,48
rng_uniform,256_256_f64,256,,,5057216.0,ns,60
rng_uniform,256_256_f64,256,,,6066853.0,ns,72
rng_uniform,256_256_f64,256,,,7079486.0,ns,84
rng_uniform,256_256_f64,256,,,8116647.0,ns,96
rng_uniform,256_256_f64,256,,,9101078.0,ns,108
rng_uniform,256_256_f64,256,,,10135552.0,ns,120
rng_uniform,256_256_f64,256,,,11203278.0,ns,132
rng_uniform,256_256_f64,256,,,12214941.0,ns,144
rng_uniform,256_256_f64,256,,,13146139.0,ns,156
rng_uniform,256_256_f64,256,,,14157154.0,ns,168
rng_uniform,256_256_f64,256,,,15167754.0,ns,180
rng_uniform,256_256_f64,256,,,16178727.0,ns,192
rng_uniform,256_256_f64,256,,,17192398.0,ns,204
rng_uniform,256_256_f64,256,,,18232303.0,ns,216
rng_uniform,256_256_f64,256,,,19221806.0,ns,228
rng_uniform,256_256_f64,256,,,20232137.0,ns,240
rng_uniform,256_256_f64,256,,,21322162.0,ns,252
rng_uniform,256_256_f64,256,,,22327381.0,ns,264
rng_uniform,256_256_f64,256,,,23292330.0,ns,276
rng_uniform,256_256_f64,256,,,24307622.0,ns,288
rng_uniform,256_256_f64,256,,,25279857.0,ns,300
rng_uniform,256_256_f64,256,,,26292467.0,ns,312
rng_uniform,256_256_f64,256,,,27301212.0,ns,324
rng_uniform,256_256_f64,256,,,28315717.0,ns,336
rng_uniform,256_256_f64,256,,,29324724.0,ns,348
rng_uniform,256_256_f64,256,,,30334951.0,ns,360
rng_uniform,256_256_f64,256,,,31407291.0,ns,372
rng_uniform,256_256_f64,256,,,32331708.0,ns,384
rng_uniform,256_256_f64,256,,,33341252.0,ns,396
rng_uniform,256_256_f64,256,,,34376299.0,ns,408
rng_uniform,256_256_f64,256,,,35361242.0,ns,420
rng_uniform,256_256_f64,256,,,36437724.0,ns,432
