group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rng_uniform,16_16_f32,16,,,1022015.0,ns,2690
rng_uniform,16_16_f32,16,,,1980219.0,ns,5380
rng_uniform,16_16_f32,16,,,2966117.0,ns,8070
rng_uniform,16_16_f32,16,,,3959974.0,ns,10760
rng_uniform,16_16_f32,16,,,4947471.0,ns,13450
rng_uniform,16_16_f32,16,,,5935501.0,ns,16140
rng_uniform,16_16_f32,16,,,6931678.0,ns,18830
rng_uniform,16_16_f32,16,,,7919059.0,ns,21520
rng_uniform,16_16_f32,16,,,8908871.0,ns,24210
rng_uniform,16_16_f32,16,,,9900141.0,ns,26900
rng_uniform,16_16_f32,16,,,10886123.0,ns,29590
rng_uniform,16_16_f32,16,,,11888785.0,ns,32280
rng_uniform,16_16_f32,16,,,12869825.0,ns,34970
rng_uniform,16_16_f32,16,,,13844842.0,ns,37660
rng_uniform,16_16_f32,16,,,14846977.0,ns,40350
rng_uniform,16_16_f32,16,,,15829623.0,ns,43040
rng_uniform,16_16_f32,16,,,16835246.0,ns,45730
rng_uniform,16_16_f32,16,,,17827159.0,ns,48420
rng_uniform,16_16_f32,16,,,18802434.0,ns,51110
rng_uniform,16_16_f32,16,,,19803336.0,ns,53800
rng_uniform,16_16_f32,16,,,20830397.0,ns,56490
rng_uniform,16_16_f32,16,,,21763567.0,ns,59180
rng_uniform,16_16_f32,16,,,22774421.0,ns,61870
rng_uniform,16_16_f32,16,,,23762488.0,ns,64560
rng_uniform,16_16_f32,16,,,24739541.0,ns,67250
rng_uniform,16_16_f32,16,,,25737969.0,ns,69940
rng_uniform,16_16_f32,16,,,26722383.0,ns,72630
rng_uniform,16_16_f32,16,,,27751874.0,ns,75320
rng_uniform,16_16_f32,16,,,28695836.0,ns,78010
rng_uniform,16_16_f32,16,,,29688904.0,ns,80700
rng_uniform,16_16_f32,16,,,30688586.0,ns,83390
rng_uniform,16_16_f32,16,,,31699854.0,ns,86080
rng_uniform,16_16_f32,16,,,32639322.0,ns,88770
rng_uniform,16_16_f32,16,,,33643205.0,ns,91460
rng_uniform,16_16_f32,16,,,34631696.0,ns,94150
rng_uniform,16_16_f32,16,,,35630066.0,ns,96840
rng_uniform,16_16_f32,16,,,36608607.0,ns,99530
rng_uniform,16_16_f32,16,,,37612276.0,ns,102220
rng_uniform,16_16_f32,16,,,38591837.0,ns,104910
rng_uniform,16_16_f32,16,,,39604082.0,ns,107600
rng_uniform,16_16_f32,16,,,40577232.0,ns,110290
rng_uniform,16_16_f32,16,,,41564889.0,ns,112980
rng_uniform,16_16_f32,16,,,42565804.0,ns,115670
rng_uniform,16_16_f32,16,,,43571258.0,ns,118360
rng_uniform,16_16_f32,16,,,44555999.0,ns,121050
rng_uniform,16_16_f32,16,,,45510581.0,ns,123740
rng_uniform,16_16_f32,16,,,46526314.0,ns,126430
rng_uniform,16_16_f32,16,,,47506343.0,ns,129120
rng_uniform,16_16_f32,16,,,48501910.0,ns,131810
rng_uniform,16_16_f32,16,,,49502145.0,ns,134500
rng_uniform,16_16_f32,16,,,50497501.0,ns,137190
rng_uniform,16_16_f32,16,,,51453252.0,ns,139880
rng_uniform,16_16_f32,16,,,52473893.0,ns,142570
rng_uniform,16_16_f32,16,,,53441689.0,ns,145260
rng_uniform,16_16_f32,16,,,54441508.0,ns,147950
rng_uniform,16_16_f32,16,,,55407342.0,ns,150640
rng_uniform,16_16_f32,16,,,56409737.0,ns,153330
rng_uniform,16_16_f32,16,,,57416246.0,ns,156020
rng_uniform,16_16_f32,16,,,58408827.0,ns,158710
rng_uniform,16_16_f32,16,,,59357087.0,ns,161400
rng_uniform,16_16_f32,16,,,60338293.0,ns,164090
rng_uniform,16_16_f32,16,,,61374996.0,ns,166780
rng_uniform,16_16_f32,16,,,62538115.0,ns,169470
rng_uniform,16_16_f32,16,,,63367396.0,ns,172160
rng_uniform,16_16_f32,16,,,64330988.0,ns,174850
rng_uniform,16_16_f32,16,,,65313038.0,ns,177540
rng_uniform,16_16_f32,16,,,66296028.0,ns,180230
rng_uniform,16_16_f32,16,,,67293488.0,ns,182920
rng_uniform,16_16_f32,16,,,68373104.0,ns,185610
rng_uniform,16_16_f32,16,,,69288998.0,ns,188300
rng_uniform,16_16_f32,16,,,70303747.0,ns,190990
rng_uniform,16_16_f32,16,,,71277838.0,ns,193680
rng_uniform,16_16_f32,16,,,72276424.0,ns,196370
rng_uniform,16_16_f32,16,,,73234980.0,ns,199060
rng_uniform,16_16_f32,16,,,74205260.0,ns,201750
rng_uniform,16_16_f32,16,,,75208312.0,ns,204440
rng_uniform,16_16_f32,16,,,76208118.0,ns,207130
rng_uniform,16_16_f32,16,,,77233374.0,ns,209820
rng_uniform,16_16_f32,16,,,78169269.0,ns,212510
rng_uniform,16_16_f32,16,,,79175090.0,ns,215200
rng_uniform,16_16_f32,16,,,80176059.0,ns,217890
rng_uniform,16_16_f32,16,,,81183843.0,ns,220580
rng_uniform,16_16_f32,16,,,82140819.0,ns,223270
rng_uniform,16_16_f32,16,,,83196686.0,ns,225960
rng_uniform,16_16_f32,16,,,84145498.0,ns,228650
rng_uniform,16_16_f32,16,,,85099840.0,ns,231340
rng_uniform,16_16_f32,16,,,86119179.0,ns,234030
rng_uniform,16_16_f32,16,,,87095284.0,ns,236720
rng_uniform,16_16_f32,16,,,88076127.0,ns,239410
rng_uniform,16_16_f32,16,,,89101114.0,ns,242100
rng_uniform,16_16_f32,16,,,90182372.0,ns,244790
rng_uniform,16_16_f32,16,,,91077771.0,ns,247480
rng_uniform,16_16_f32,16,,,92040395.0,ns,250170
rng_uniform,16_16_f32,16,,,93063616.0,ns,252860
rng_uniform,16_16_f32,16,,,94093946.0,ns,255550
rng_uniform,16_16_f32,16,,,95033656.0,ns,258240
rng_uniform,16_16_f32,16,,,96024688.0,ns,260930
rng_uniform,16_16_f32,16,,,97031940.0,ns,263620
rng_uniform,16_16_f32,16,,,97977109.0,ns,266310
rng_uniform,16_16_f32,16,,,98996591.0,ns,269000
